pid,smd_prp,Country,MPA,MPA_shr,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,precip,daysrain,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,ruins,sargassum,roads_min_dist
7806,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.266014099121094,9.230769157409668,772.4088134765625,101.71611785888672,0,0,0,0,0.002512,159926.43559558017,38822.89570459422,0,0,37038.247736953635
7807,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.266014099121094,9.230769157409668,772.4088134765625,101.71611785888672,1.000674949416503,0,0,0,0.003005,156115.23318786704,37879.58377404776,0,0,38033.1720139828
7808,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.24445915222168,7.285714149475098,783.13323974609375,104.20330047607422,0,0,0,0,0.003005,152372.8128279386,37583.68072863243,0,0,38442.381853003564
7809,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.24445915222168,7.285714149475098,783.13323974609375,104.20330047607422,0,0,0,0,0.003118,148704.37646905342,37950.359154189966,0,0,38782.89476273074
7810,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.24445915222168,7.285714149475098,783.13323974609375,104.20330047607422,0,0,0,0,0.003118,145115.54360912254,38960.93954416456,0,0,39763.47195033556
7811,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.24445915222168,7.285714149475098,783.13323974609375,104.20330047607422,0,0,0,0,0.003557,141612.3748163213,40567.35040668474,0,0,41344.71974049265
7812,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.24445915222168,7.285714149475098,783.13323974609375,104.20330047607422,0,0,0,0,0.003557,138201.39266366113,42702.420002813255,0,0,43459.600631447654
7813,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,3.538064497772161,0,0,0,0.003811,134889.5986102751,45185.9579384744,0,0,45937.93311515032
7814,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,0,0,0,0,0.003811,131684.48402077414,47902.00546734419,0,0,47203.51570754934
7815,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,0,0,0,0,0.004477,128594.03314226879,48466.13472419477,0,0,47473.65388246573
7816,7.02817078e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,5.160351458836831,671,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,1.818133830923832,0,0,0,0.004477,125626.71548457691,49036.12948592179,0,0,48274.41262186414
7817,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,0,0,0,0,0.004729,122791.46470907483,50101.42352106769,0,0,49579.571539138924
7818,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.248798370361328,5.935897350311279,813.9954833984375,105.26556396484375,1.000674949416503,0,0,0,0.004729,120097.64087883584,51631.37797543892,0,0,51349.93132667952
7819,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.274404525756836,4.712454319000244,853.0274658203125,105.83699798583984,0,0,0,0,0.00495,117552.16459870046,53586.21627446816,0,0,53538.494829600364
7820,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.274404525756836,4.712454319000244,853.0274658203125,105.83699798583984,0,0,0,0,0.00495,115075.80845326743,55921.405430421466,0,0,56020.32176898544
7821,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.274404525756836,4.712454319000244,853.0274658203125,105.83699798583984,0,0,0,0,0.005221,112752.89182584127,58443.12116471531,0,0,55869.27819365995
7822,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.274404525756836,4.712454319000244,853.0274658203125,105.83699798583984,0,0,0,0,0.005221,110607.50114642433,61207.662395867446,0,0,55869.51446551197
7823,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.274404525756836,4.712454319000244,853.0274658203125,105.83699798583984,0,0,0,0,0.005089,108650.15746875376,64243.26021122325,0,0,56097.13686956831
7824,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.306114196777344,3.679487228393555,926.28173828125,108.71611785888672,0,0,0,0,0.005089,106891.1954199455,67513.36472081384,0,0,56774.21790315667
7825,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.306114196777344,3.679487228393555,926.28173828125,108.71611785888672,0,0,0,0,0.004987,105340.55641565581,70985.57583760227,0,0,57884.71417334613
7826,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.306114196777344,3.679487228393555,926.28173828125,108.71611785888672,1.000674949416503,0,0,0,0.004987,104007.56122706733,74631.69087613504,0,0,59403.91043069431
7827,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.306114196777344,3.679487228393555,926.28173828125,108.71611785888672,0,0,0,0,0.004989,102900.67057794101,78427.45901519994,0,0,61300.92611890088
7828,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.306114196777344,3.679487228393555,926.28173828125,108.71611785888672,0,0,0,0,0.004989,102027.24532684893,81974.39637587444,0,0,63541.39078666835
7829,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.98189926147461,0,763.06878662109375,96.02930450439453,0,0,0,0,0.004859,101393.32001444044,80472.85133763705,0,0,66026.55303612904
7830,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.98189926147461,0,763.06878662109375,96.02930450439453,0,0,0,0,0.004859,101003.40462455137,79259.04080702233,0,0,68542.23502412872
7831,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.98189926147461,0,763.06878662109375,96.02930450439453,0,0,0,0,0.005031,100860.32891355343,78346.33958854726,0,0,71265.59815883501
7832,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.98189926147461,0,763.06878662109375,96.02930450439453,0,0,0,0,0.005031,100965.14141630252,77745.35249484326,0,0,73886.99467702943
7833,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.98189926147461,0,763.06878662109375,96.02930450439453,0,0,0,0,0.005031,101317.07136169194,77463.33357875315,0,0,73370.16134536697
7834,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.981332778930664,0,763.185546875,96.48351287841797,0,0,0,0,0.004833,101913.55667775878,77503.76264153504,0,0,73196.97974380014
7835,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.981332778930664,0,763.185546875,96.48351287841797,0,0,0,0,0.004789,102750.3357444396,77866.13440483971,0,0,73369.91387674735
7836,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.981332778930664,0,763.185546875,96.48351287841797,0,0,0,0,0.004789,103821.59537616913,78545.98936502298,0,0,73886.49620626486
7837,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.981332778930664,0,763.185546875,96.48351287841797,0,0,0,0,0.004789,105120.16342305619,79535.18202635461,0,0,74739.50006204122
7838,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,23.981332778930664,0,763.185546875,96.48351287841797,0,0,0,0,0.004927,106637.73186649686,80822.34993620825,0,0,75917.42943096244
7839,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.10801887512207,0,758.49169921875,95.9047622680664,0,0,0,0,0.004927,108365.09552677885,82393.5233349223,0,0,77405.25160269918
7840,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,24.10801887512207,0,758.49169921875,95.9047622680664,1.000674949416503,0,0,0,0.00488,110292.3923512613,84232.80480764166,0,0,79185.27047550111
7841,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.0026,149711.31069763255,66939.4648056571,0,0,66253.6944167843
7842,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002623,152921.00549588545,65498.632120215705,0,0,66264.05641166886
7843,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.002623,156224.8658652661,62181.221904874874,0,0,62719.993024781084
7844,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002623,159617.05278391903,59101.05003922628,0,0,59389.329459959874
7845,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,163092.0626003538,56297.09913069899,0,0,56310.66017962475
7846,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,166644.72121722825,53762.36293365561,0,0,53528.34208836921
7847,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00247,170270.17489406158,51400.85366087473,0,0,50866.301054948955
7848,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00247,173963.878568091,49431.63927919451,0,0,48357.1588715022
7849,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.002637,177721.58244461167,47404.920033432885,0,0,46101.741419488746
7850,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002637,180334.25786478128,45524.43427054433,0,0,44185.30882757292
7851,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002585,176326.28816896828,44133.16282542192,0,0,42666.01073877842
7852,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002585,172370.1494228584,43278.34112484385,0,0,41556.7583428433
7853,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002806,168469.5024760831,42992.00823353919,0,0,40999.570769118705
7854,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002806,164628.3010313792,43285.47365370934,0,0,41063.72395597373
7855,4.68544719e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,3.440234308338681,447,0,0,0,NA,NA,NA,NA,1.490707147200084,0,0,0,0.003005,160850.8129913796,42533.57002510908,0,0,41717.86345208314
7856,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003005,157141.6420929849,41973.40515432837,0,0,42692.48539649897
7857,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003146,153505.74937976987,42005.4080869011,0,0,42856.37591573402
7858,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003146,149948.47391169277,42628.26738866984,0,0,43450.037026143735
7859,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003557,146475.5519296418,43816.81331730828,0,0,44612.88951998253
7860,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003557,143093.13347968916,45526.78117450952,0,0,46301.14040642201
7861,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004078,139807.79525886953,47702.14597710998,0,0,48458.768846930725
7862,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004078,136626.5481767837,50187.63716216223,0,0,50939.613736098036
7863,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.004477,133556.8378458633,52704.27476660776,0,0,51597.048975099824
7864,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004477,130606.53593621796,52993.424646839776,0,0,52089.30807005645
7865,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004477,127783.92008683481,53748.48507449113,0,0,53059.65613027211
7866,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004614,125097.63989255772,54950.263524474605,0,0,54482.08720353938
7867,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00495,122554.09198147585,56570.305635398036,0,0,56321.74921158231
7868,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00495,120076.60522106111,58573.92390829407,0,0,58538.64350413564
7869,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00495,117746.13023752345,60923.29147476834,0,0,60253.79652575622
7870,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005348,115585.21590541348,63443.38234063029,0,0,60253.933254542324
7871,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005348,113603.5429717033,66188.09820348491,0,0,60254.1792514394
7872,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005089,111810.6461212111,69186.01707815085,0,0,60675.031237275114
7873,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005089,110215.74172430435,72405.69667953713,0,0,61507.842339860545
7874,4.783242018e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,35.120390067635675,4566,0,0,0,NA,NA,NA,NA,3.586857527705193,0,0,0,0.005178,108827.53797823453,75818.89197571912,0,0,62735.94581541261
7875,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.005178,107654.03379038324,79400.65126223752,0,0,64336.35326856085
7876,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004989,106702.31495406094,83129.1884037703,0,0,66281.68968960096
7877,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004989,105978.35798057939,85330.39692859813,0,0,68542.15777812533
7878,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.005082,105486.85302428255,84037.92432494623,0,0,71028.61638354027
7879,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005082,105231.05736184263,83027.14109872199,0,0,73543.16844845044
7880,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.005031,105212.6896764412,82308.42547821955,0,0,76251.7861799972
7881,1.3646908975e-5,Mexico,NA,NA,130,smud_prop,7342381.994361314,100.20081873672781,13026,0,0,0,NA,NA,NA,NA,4.617106847104511,0,0,0,0.005031,105431.87295484153,81889.4669682335,0,0,77895.8942627747
7882,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004936,105887.13035425979,81774.87120569705,0,0,77569.71732466751
7883,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.004936,106575.43435832193,81965.91228599561,0,0,77569.58641044922
7884,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.004789,107492.30546007869,82460.46274561857,0,0,77895.49984788643
7885,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004789,108631.95303725789,83253.10998655898,0,0,78543.34256128354
7886,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004759,109987.4484672596,84335.4445978471,0,0,79505.14020477874
7887,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004759,111550.91912382381,85696.48587773279,0,0,80769.53178693337
7888,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,NA,NA,NA,NA,3.538064497772161,0,0,0,0.00488,113313.75174008221,87323.19694050787,0,0,82322.3982453057
7889,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.0026,154648.93089257952,70375.53355589774,0,0,71057.52190683322
7890,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002623,157837.52469335706,67113.04523360562,0,0,67591.91718230795
7891,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002623,161118.26370135634,64074.958454058215,0,0,64320.21061331297
7892,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,164485.6421249905,61294.67719514455,0,0,61286.084514849776
7893,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,167934.45545180922,58762.931039443116,0,0,58527.171120600025
7894,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,171459.7964181029,56389.07426325095,0,0,55866.58024581934
7895,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.00247,175057.0479102282,54370.675056623164,0,0,53357.6961922807
7896,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002637,178721.8735593645,52387.90204697218,0,0,51077.902758302596
7897,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002637,182450.20667447534,50445.41844305243,0,0,49129.42925576394
7898,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002637,180947.39642304243,48938.74746216785,0,0,47502.96704883157
7899,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002585,177023.95650131025,47909.05089433445,0,0,46286.38234212766
7900,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002806,173155.9888143701,47387.45798824876,0,0,45508.05731928216
7901,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002806,169347.30360501632,47390.77336393734,0,0,45284.285306811194
7902,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002806,165602.00024521665,47258.51104193228,0,0,45623.43483933256
7903,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003005,161924.4856758907,46486.79536063262,0,0,46466.06130764886
7904,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003146,158319.492488029,46246.09902718537,0,0,47103.23353135365
7905,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003146,154792.09610737715,46544.68198679342,0,0,47383.49313617103
7906,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003146,151347.7303962936,47372.367639119744,0,0,48185.768671917096
7907,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.003557,147992.20081563553,48702.2049795006,0,0,49493.24519019013
7908,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004078,144731.69409770743,50494.55090613229,0,0,51266.531772947834
7909,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.004078,141572.78317379972,52702.25216941267,0,0,53458.42537642138
7910,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.004078,138522.42588572376,55189.34027548353,0,0,55866.67491874289
7911,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004477,135587.95580476845,57114.74990588527,0,0,56094.42173383604
7912,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004477,132777.06330522604,57599.287870913446,0,0,56771.6072676623
7913,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004614,130097.76492239672,58508.9374162519,0,0,57882.19217151492
7914,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004614,127556.00439318498,59824.31850614255,0,0,59401.465444651694
7915,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005008,125077.47454548946,61519.41860820758,0,0,61298.55077801925
7916,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005008,122740.06115340766,63563.87258990005,0,0,63539.08179110977
7917,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005348,120564.92250639477,65925.19136709833,0,0,64532.848439363726
7918,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005348,118560.99479144365,68443.89535839461,0,0,64533.12201614866
7919,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005454,116737.09948138955,71171.55737515852,0,0,64729.83881480964
7920,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005454,115101.79879550677,74136.72063709774,0,0,65316.13104758752
7921,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005178,113663.23615385678,77312.06474818119,0,0,66281.50641846137
7922,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.005178,112428.9663200219,80672.77559910208,0,0,67609.4869226775
7923,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,NA,NA,NA,NA,3.538064497772161,0,0,0,0.005178,111405.78161915824,84196.65932847757,0,0,69278.91975924281
7924,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.005711,110599.54207945833,87864.08471672461,0,0,71265.47181772235
7925,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005082,110015.0183301377,88841.37571786086,0,0,73543.09482353617
7926,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005082,109655.75636884834,87743.39719502842,0,0,76030.67883928357
7927,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005082,109523.9727232567,86919.81655214682,0,0,78544.23693060604
7928,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.005556,109620.48702789818,86378.4823562227,0,0,81239.93807415442
7929,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004936,109944.69671542474,86124.71562833388,0,0,82015.30758318343
7930,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,NA,NA,NA,NA,3.538064497772161,0,0,0,0.004936,110494.5956226281,86161.05527484306,0,0,81860.61731578837
7931,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004936,111266.83518600749,86487.13288943027,0,0,82015.03055419977
7932,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004849,112256.82394340211,87099.69101942694,0,0,82476.78636705413
7933,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004759,113458.85862850047,87992.74281817493,0,0,83240.70377191073
7934,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.004759,114866.27850558558,89157.85524878414,0,0,84298.46501466731
7935,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002573,162759.17137033454,69052.6430833806,0,0,69261.16135242864
7936,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.002573,166018.05815797878,66292.64103435562,0,0,66265.29186377642
7937,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,NA,NA,NA,NA,1.000674949416503,0,0,0,0.002619,169361.93511587163,63763.45060476863,0,0,63525.767154224995
7938,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002619,172785.87478001136,61379.255801265936,0,0,60866.70338160521
7939,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0.002702,176285.21845686284,59319.985055908364,0,0,58358.212633999145
