pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop,temp,hotdays,precip
142,0,0,Belize,Sapodilla Cayes,4915176.460912794,0.08759237400309691,0.08759237400309691,0.08740950892167083,0,0,1,0,0,0,45553.29161278718,0,27.090177536010742,12.3870210647583,2408.39990234375
143,979.7739952178924,6.88834205098246,Belize,Sapodilla Cayes,17704571.12672043,0.26485326045873536,0.2649040278078745,0.26480249310959625,0,0,1,0,0,0,39184.6177587997,0,27.090177536010742,12.3870210647583,2408.39990234375
144,0,0,Belize,Laughing Bird Caye,2242220.9911557436,0.008818894854905801,0.008818894854905801,0.008818894854905801,0,0,0,0,0,0,18076.40310675106,0,26.702014923095703,6.209691047668457,2408.077880859375
145,3.601961983737437,1.5264827307658064,Belize,South Water Caye,9132366.075735569,0.025786231488001063,0.025786231488001063,0.025786231488001063,0,0,0,0,0,0,13280.709907022714,0,26.702014923095703,6.209691047668457,2408.077880859375
146,69.21200780586214,4.251519347769706,Belize,South Water Caye,8496253.059137642,0.0789189477489946,0.0789189477489946,0.0789189477489946,0,0,0,0,0,0,16542.065255534126,0.003389729543068398,26.296220779418945,2.2853844165802,2423.780517578125
147,0,0,Belize,Corozal Bay,20465455.770080503,0,0,0,3.9526739030957495e-4,0,0,0,0,0,11393.606368351471,0.0036200120531437742,26.487112045288086,10.246150016784668,1345.929931640625
148,0,0,Belize,Corozal Bay,4124126.3153346777,0,0,0,0,0,0,0,0,0,3876.8931452718184,0,26.487112045288086,10.246150016784668,1345.929931640625
149,66.0658817544975,4.205675446027222,Mexico,Reserva Estatal de Dzilam,6063904.259664267,0,0,0,0.5032193595673331,0,1,0,0,0,6130.639073703999,0,26.26483917236328,28.131486892700195,1006.2381591796875
150,66.0658817544975,4.205675446027222,Mexico,Reserva Estatal de Dzilam,13799688.603515446,0,0,0,0,1,1,0,0,0,2300.0873424139504,0.016598169270258308,26.26483917236328,28.131486892700195,1006.2381591796875
151,0,0,Honduras,Omoa,2690218.10639225,0,0,0,0.9912882372492368,0,0,0,0,0,32562.189737580957,0,25.54673194885254,7.665517330169678,2454.0869140625
152,0,0,Honduras,Cuyamel,1727208.4761300539,0,0,0,0.574505526351722,0,0,0,0,0,31749.110812085124,0,25.54673194885254,7.665517330169678,2454.0869140625
153,0,0,Honduras,Cuyamel,8032513.840003182,0,0,0,0,0,0,0,0,0,28221.38033467256,0,25.54673194885254,7.665517330169678,2454.0869140625
154,69.21200780586214,4.251519347769706,Belize,Sapodilla Cayes,2436678.6234605312,0.01881229674271477,0.01881229674271477,0.01881229674271477,0,0,1,0,0,0,43859.61649737281,0,27.090177536010742,12.3870210647583,2408.39990234375
155,487.31128652531146,6.190953084716756,Belize,Laughing Bird Caye,14702914.55641526,0.06779505393929339,0.06779505393929339,0.06779505393929339,0,0,0,0,0,0,16949.9928521101,2.448494130874863e-4,26.702014923095703,6.209691047668457,2408.077880859375
156,142.02597759546174,4.963026275268179,Belize,South Water Caye,4583780.702199921,0.05215881338353155,0.05215881338353155,0.05215881338353155,0,0,0,0,0,0,13250.959173028594,0,26.702014923095703,6.209691047668457,2408.077880859375
157,280.449993207186,5.639954787774971,Belize,South Water Caye,20623435.18422562,0.17079854048971857,0.17079854048971857,0.17079854048971857,0,0,0,0,0,0,14808.64590187697,0.014735250629216445,26.296220779418945,2.2853844165802,2423.780517578125
158,0,0,Belize,South Water Caye,14928048.172846854,0.05340605391098537,0.05340605391098537,0.05340605391098537,0,0,0,0,0,0,20322.4500014269,0,26.296220779418945,2.2853844165802,2423.780517578125
159,0,0,Belize,South Water Caye,253735.222492069,0,0,0,0,0,0,0,0,0,24314.90685184495,0,26.296220779418945,2.2853844165802,2423.780517578125
160,138.4240156117243,4.937519761908031,Belize,Corozal Bay,6398534.985154377,0,0,0,0.011799636674651302,0,0,0,0,0,16380.429216608938,0.03380303482168502,26.487112045288086,10.246150016784668,1345.929931640625
161,0,0,Belize,Corozal Bay,12770754.22465974,0,0,0,0,0,0,0,0,0,9732.70072470748,0,26.487112045288086,10.246150016784668,1345.929931640625
162,401.5526353658394,5.997825859404077,Mexico,Reserva Estatal de Dzilam,15203107.377154768,0,0,0,0.16802024304396238,0,1,0,0,0,1130.6390737046047,0.07911752440394815,26.26483917236328,28.131486892700195,1006.2381591796875
163,3.438229897466396,1.490255625211624,Mexico,Ría Lagartos,168944.7916970104,0,0,0,0,0,1,0,0,0,1205.2855977927625,0,26.26483917236328,28.131486892700195,1006.2381591796875
164,219.21079772927754,5.394585259095789,Honduras,Omoa,19357653.40784806,0,0,0,0.7483906268857758,0,0,0,0,0,31335.56385963433,0,25.54673194885254,7.665517330169678,2454.0869140625
165,112.43293987895953,4.731211824237021,Honduras,Cuyamel,20225343.170569744,0,0,0,0.06194935264230663,0,0,0,0,0,26916.945230121735,0.0012587165947223387,25.54673194885254,7.665517330169678,2454.0869140625
166,7.203923967474875,2.104612572428875,Belize,Laughing Bird Caye,3759199.483931185,0.03921194398031545,0.03921194398031545,0.03921194398031545,0,0,0,0,0,0,19564.424110418237,0,26.702014923095703,6.209691047668457,2408.077880859375
167,142.02597759546174,4.963026275268179,Belize,Laughing Bird Caye,12148450.247072458,0.012725576479352367,0.012725576479352367,0.012725576479352367,0,0,0,0,0,0,17326.530525180515,0,26.702014923095703,6.209691047668457,2408.077880859375
168,138.4240156117243,4.937519761908031,Belize,South Water Caye,21650635.09461063,0.1238791099302628,0.1238791099302628,0.1238791099302628,0,0,0,0,0,0,15637.870824347188,0.008854243728305745,26.702014923095703,6.209691047668457,2408.077880859375
169,349.66200101304815,5.859822799445162,Belize,South Water Caye,21650635.094611585,0.29209564928595533,0.29209564928595533,0.29209564928595533,0,0,1,0,0,0,19016.014088312393,0.03375596136703917,26.296220779418945,2.2853844165802,2423.780517578125
170,69.21200780586214,4.251519347769706,Belize,South Water Caye,18148097.27068633,0.09177284998664934,0.09177284998664934,0.09177284998664934,0,0,0,0,0,0,25115.710804717488,0,26.296220779418945,2.2853844165802,2423.780517578125
171,0,0,Belize,South Water Caye,1962885.989901185,0,0,0,0,0,0,0,0,0,18971.088994718833,0,26.296220779418945,2.2853844165802,2423.780517578125
172,0,0,Belize,Hol Chan,1511272.4716719985,0,0,0,0,0,0,0,0,0,22626.55506457889,0,26.437746047973633,4.254861354827881,1667.51513671875
173,69.21200780586214,4.251519347769706,Belize,Corozal Bay,21598656.9192428,0,0,0,0,0,0,0,0,0,13857.802529500335,3.7359670551715535e-4,26.487112045288086,10.246150016784668,1345.929931640625
174,567.6969410202158,6.343347675399423,Mexico,Reserva Estatal de Dzilam,4555639.043430045,0,0,0,0,0,1,0,0,1,164.7762431795763,0.04437469292601977,26.26483917236328,28.131486892700195,1006.2381591796875
175,2305.2804813939633,7.743391324566087,Mexico,Ría Lagartos,8903646.44819802,0,0,0,0,1,1,0,0,1,0,0.007626089496353992,26.26483917236328,28.131486892700195,1006.2381591796875
176,0,0,Honduras,Omoa,18788641.922203906,0,0,0,0.8453482055777669,0,0,0,0,0,26856.005751126715,0,25.54673194885254,7.665517330169678,2454.0869140625
177,41.876043759707684,3.7583132494395297,Honduras,Omoa,4309739.05663389,0,0,0,0.8629972436743985,0,0,0,0,0,27864.304823547613,0,25.54673194885254,7.665517330169678,2454.0869140625
178,3.770054685761005,1.5623577693546595,Honduras,Cuyamel,3837557.6531576924,0.007026454518609024,0.007494884819849626,0.007026454518609024,0,0,0,0,0,0,26774.28179195858,0,25.54673194885254,7.665517330169678,2454.0869140625
179,1.885027342880503,1.0595343775167116,Honduras,Cuyamel,12757068.828395069,0,0,0,0,0,0,0,0,0,23423.340273219874,0,25.54673194885254,7.665517330169678,2454.0869140625
180,0,0,Belize,Laughing Bird Caye,7807736.4738230705,0.05997668728483995,0.05997668728483995,0.05997668728483995,0,0,0,0,0,0,19520.2512837425,0,26.702014923095703,6.209691047668457,2408.077880859375
181,0,0,Belize,South Water Caye,4681341.65877067,0.07199972325757735,0.07199972325757735,0.07199972325757735,0,0,0,0,0,0,17964.73203693896,0,26.702014923095703,6.209691047668457,2408.077880859375
182,243.6556432549608,5.49985168411517,Belize,South Water Caye,21650635.09461063,0.4865908336101241,0.4865908336101241,0.4865908336101241,0,0,1,0,0,0,19178.54330566022,0,26.296220779418945,2.2853844165802,2423.780517578125
183,491.6879786085099,6.199876070243753,Belize,South Water Caye,21650635.09461063,0.30886748588510565,0.30886748588510565,0.30886748588510565,0,0,0,0,0,0,23661.832372305027,0.029140022786546125,26.296220779418945,2.2853844165802,2423.780517578125
184,149.22990156293662,5.012166797831734,Belize,South Water Caye,20651680.582868993,0.136225633485065,0.136225633485065,0.136225633485065,0,0,0,0,0,0,21542.790475269914,0.0031512943082110897,26.296220779418945,2.2853844165802,2423.780517578125
185,0,0,Belize,South Water Caye,4893574.429236889,0,0,0,0,0,0,0,0,0,15396.760557052094,0,26.028522491455078,1.079471230506897,2313.38623046875
186,0,0,Belize,Hol Chan,3071731.9016703963,0,0,0,0,0,0,0,0,0,20185.913680074224,0,26.437746047973633,4.254861354827881,1667.51513671875
187,0,0,Belize,Corozal Bay,7844938.041783335,0,0,0,1.145724974450016e-4,0,0,0,0,0,18855.84488136274,0.029045167452306953,26.487112045288086,10.246150016784668,1345.929931640625
188,0,0,Belize,Corozal Bay,12413649.623945296,0,0,0,0,0,0,0,0,0,13004.140653957513,0,26.487112045288086,10.246150016784668,1345.929931640625
189,66.0658817544975,4.205675446027222,Mexico,Ría Lagartos,3745985.210576213,0,0,0,0,0,1,0,0,0,1330.6602617183678,0,26.26483917236328,28.131486892700195,1006.2381591796875
190,0,0,Mexico,Ría Lagartos,355538.6794221401,0,0,0,0,1,1,0,0,0,3133.0020845572535,0,26.290578842163086,15.136513710021973,982.332275390625
191,0,0,Honduras,Omoa,741602.8304300569,0,0,0,0.9780747648769689,0,0,0,0,0,26360.855031997417,0,25.54673194885254,7.665517330169678,2454.0869140625
192,72.44192346213235,4.296494936902433,Honduras,Omoa,21650635.094610393,0,0,0,0.7610843573564119,0,0,0,0,0,27458.54291140766,0,25.54673194885254,7.665517330169678,2454.0869140625
193,7.540109371522011,2.1447738146882602,Honduras,Cuyamel,21650635.094610393,0,0,0,4.151444702756842e-5,0,0,0,0,0,22401.043916506733,0,25.54673194885254,7.665517330169678,2454.0869140625
194,3.601961983737437,1.5264827307658064,Belize,Laughing Bird Caye,293795.62035274506,0,0,0,0,0,0,0,0,0,21056.816409682768,0,26.702014923095703,6.209691047668457,2408.077880859375
195,138.4240156117243,4.937519761908031,Belize,South Water Caye,19162892.613322556,0.15168716954879347,0.15168716954879347,0.15168716954879347,0,0,0,0,0,0,20591.84923330584,0.008500804303788963,26.296220779418945,2.2853844165802,2423.780517578125
196,207.63602341758642,5.34059121901671,Belize,South Water Caye,21462683.062099576,0.49139639868083673,0.49139639868083673,0.49139639868083673,0,0,1,0,0,0,23261.34223846868,0.011657442793907522,26.296220779418945,2.2853844165802,2423.780517578125
197,458.49559064002216,6.130129345754101,Belize,South Water Caye,21650635.094610393,0.2854118233145329,0.2854118233145329,0.2854118233145329,0,0,0,0,0,0,26422.10891663648,0.0021200301884586837,26.296220779418945,2.2853844165802,2423.780517578125
198,247.2576052540881,5.514466937920631,Belize,South Water Caye,21640196.761387527,0.1844130551235844,0.1844130551235844,0.1844130551235844,0,0,0,0,0,0,18424.564249395196,0.007389973311587133,26.296220779418945,2.2853844165802,2423.780517578125
199,276.8480312234486,5.627074313947537,Belize,South Water Caye,8207309.763329446,0,0,0,0,0,0,0,0,0,13038.435952673468,0,26.028522491455078,1.079471230506897,2313.38623046875
200,69.21200780586214,4.251519347769706,Belize,Hol Chan,18449839.651202142,0,0,0,0,0,0,0,0,0,17626.555064579094,0,26.437746047973633,4.254861354827881,1667.51513671875
201,0,0,Belize,Hol Chan,134348.22105745345,0,0,0,0,0,0,0,0,0,19162.892166772606,0,26.437746047973633,4.254861354827881,1667.51513671875
202,0,0,Belize,Corozal Bay,8960223.859500702,0,0,0,0,0,0,0,0,0,18580.496827978215,0.0013546325048289266,26.437746047973633,4.254861354827881,1667.51513671875
203,488.08601662477247,6.192538377123877,Belize,Corozal Bay,21286096.14798942,0,0,0,8.022827958912973e-4,0,0,0,0,1,17035.485620091422,3.2669681721775274e-4,26.487112045288086,10.246150016784668,1345.929931640625
204,2747.8710388745626,7.918945575051224,Mexico,Ría Lagartos,19017044.985945314,0,0,0,0,0,1,0,1,1,362.7860813027683,0.0016511502055265826,26.290578842163086,15.136513710021973,982.332275390625
205,0,0,Honduras,Omoa,10932637.320996366,0,0,0,0.983277579197273,0,0,0,0,0,25083.847564576845,0,25.54673194885254,7.665517330169678,2454.0869140625
206,148.6539016100257,5.008325305526012,Honduras,Omoa,13036170.587735176,0,0,0,0.8230977936238232,0,0,0,0,0,22784.797420716804,0,25.54673194885254,7.665517330169678,2353.84765625
207,384.2823195425747,5.953976363069709,Honduras,Cuyamel,2725036.2435272764,6.596713316260304e-4,6.596713316260304e-4,6.596713316260304e-4,0.1065369200576039,0,0,0,0,0,23565.481231469385,0,25.54673194885254,7.665517330169678,2454.0869140625
208,0,0,Honduras,Cuyamel,9523137.192683935,0,0,0,0,0,0,0,0,0,20301.818273348235,0,25.54673194885254,7.665517330169678,2454.0869140625
209,0,0,Honduras,Zona de Interconexion,4786333.136834204,0,0,0,0,0,0,0,0,0,18350.786675871084,0,25.718975067138672,5.7246809005737305,2353.84765625
210,0,0,Belize,South Water Caye,1030371.6881091989,0,0,0,0,0,0,0,0,0,22961.01141235322,0,26.702014923095703,6.209691047668457,2408.077880859375
211,3.601961983737437,1.5264827307658064,Belize,South Water Caye,8634578.232739687,0.4718614394114791,0.4718614394114791,0.4718614394114791,0,0,0,0,0,0,23922.745959762433,0,26.296220779418945,2.2853844165802,2423.780517578125
212,0,0,Belize,South Water Caye,12435186.510863956,0.2753141716488707,0.2753141716488707,0.2753141716488707,0,0,0,0,0,0,27647.125748317067,0,26.296220779418945,2.2853844165802,2423.780517578125
213,346.0600390293107,5.849497788119306,Belize,South Water Caye,21594012.41668792,0.30318414645366953,0.30318414645366953,0.30318414645366953,0,0,1,0,0,0,23420.089366210672,0.003250901159332115,26.296220779418945,2.2853844165802,2423.780517578125
214,1126.6797065132257,7.027917443610529,Belize,South Water Caye,21650635.094610453,0.036615742278315246,0.036615742278315246,0.036615742278315246,0,0,0,0,0,0,15913.625519427365,0.0057945755785220755,26.028522491455078,1.079471230506897,2313.38623046875
215,69.21200780586214,4.251519347769706,Belize,South Water Caye,4753019.515329242,0.02931109199776854,0.02931109199776854,0.02931109199776854,0,0,0,0,0,0,12634.789232215411,0,26.028522491455078,1.079471230506897,2335.461669921875
216,0,0,Belize,Hol Chan,3543094.2927508354,0,0,0,0,0,0,0,0,0,15705.949774621504,0,26.437746047973633,4.254861354827881,1708.272705078125
217,7.203923967474875,2.104612572428875,Belize,Hol Chan,21041604.31511402,0,0,0,0,0,0,0,0,0,15205.44509225564,0.005731502132330111,26.437746047973633,4.254861354827881,1667.51513671875
218,0,0,Belize,Corozal Bay,319737.52761477977,0,0,0,0,0,0,0,0,0,17741.632926498824,0,26.437746047973633,4.254861354827881,1667.51513671875
219,0,0,Belize,Corozal Bay,12689124.693710804,0,0,0,0,0,0,0,0,0,18248.249605089077,2.2795314770810154e-6,26.437746047973633,4.254861354827881,1708.272705078125
220,0,0,Belize,Corozal Bay,752132.9863414674,0,0,0,0,1,0,0,0,0,24182.466103474428,0.015642219428941867,26.78175163269043,9.26294994354248,1529.1312255859375
221,0,0,Belize,Corozal Bay,12056545.023230791,0,0,0,0,0,0,0,0,0,17131.844232153024,0,26.487112045288086,10.246150016784668,1345.929931640625
222,6569.799913283273,8.79039085646976,Mexico,Ría Lagartos,9895770.609888017,0,0,0,0,1,1,0,1,1,63.979224842800726,0,26.290578842163086,15.136513710021973,1024.4754638671875
223,0,0,Honduras,Omoa,20983051.832834616,0,0,0,0.7562990669064287,0,0,0,0,0,23986.48139347219,0,25.718975067138672,5.7246809005737305,2353.84765625
224,36.220961731066176,3.616872089973945,Honduras,Omoa,1393156.883771509,0,0,0,0.7167767861155458,0,0,0,0,0,21637.883450369958,0,25.718975067138672,5.7246809005737305,2353.84765625
225,110.14247032779642,4.7108128947758585,Honduras,Cuyamel,4706596.530133545,0.014895583839302938,0.014895583839302938,0.014895583839302938,0.015277521886464552,1,0,0,0,0,20916.828061749897,0.001239389464241876,25.54673194885254,7.665517330169678,2353.84765625
226,349.68312662853094,5.859883042582688,Honduras,Zona de Interconexion,13097108.407892287,4.8038840408830665e-4,4.8038840408830665e-4,4.8038840408830665e-4,0.41834967304604537,1,0,0,1,0,18140.881912884353,0.0032110168498433026,25.718975067138672,5.7246809005737305,2353.84765625
227,0,0,Honduras,Zona de Interconexion,5677517.503182948,0,0,0,0,0,0,0,0,0,14889.458509206846,0,25.718975067138672,5.7246809005737305,2353.84765625
228,0,0,Belize,South Water Caye,3029925.6423150958,0.4565375954810183,0.4565375954810183,0.4565375954810183,0,0,0,0,0,0,28417.188531988362,0,26.296220779418945,2.2853844165802,2417.398681640625
229,12018.178665719677,9.394258875115591,Belize,South Water Caye,21650635.094610512,0.13795250747260912,0.13795250747260912,0.13795250747260912,0,0,1,0,0,0,20911.22892882704,0.03652288975195131,26.250024795532227,1.0312135219573975,2417.398681640625
230,5277.0759845050125,8.571316913417583,Belize,South Water Caye,21650635.09461099,0.04334108269678024,0.04334108269678024,0.04334108269678024,0,0,1,0,0,0,14269.415667477133,0.06492044595289172,26.256425857543945,0.5718512535095215,2335.461669921875
231,142.02597759546174,4.963026275268179,Belize,Hol Chan,21650635.094610512,0,0,0,0,0,0,0,0,0,12626.555064579776,0,26.61587142944336,3.6524930000305176,1708.272705078125
232,0,0,Belize,Hol Chan,1793073.8109528422,0,0,0,0,0,0,0,0,0,14429.993865125698,0,26.61587142944336,3.6524930000305176,1708.272705078125
233,0,0,Belize,Corozal Bay,19857561.360162687,0,0,0,0,0,0,0,0,0,13927.286588877352,0.004770737766660353,26.61587142944336,3.6524930000305176,1708.272705078125
234,138.4240156117243,4.937519761908031,Belize,Corozal Bay,18070251.871044457,0,0,0,0,1,1,0,0,0,19255.190596946224,0.0014628051981231797,26.61587142944336,3.6524930000305176,1708.272705078125
235,69.21200780586214,4.251519347769706,Belize,Corozal Bay,5480485.504419175,0,0,0,0,1,0,0,0,0,26402.930192090273,3.152527164642521e-4,26.78175163269043,9.26294994354248,1529.1312255859375
236,0,0,Belize,Corozal Bay,2387418.8555645924,0,0,0,0,1,0,0,0,0,24516.967507398425,0.02637715811775141,26.78175163269043,9.26294994354248,1529.1312255859375
237,0,0,Belize,Corozal Bay,4895192.649245344,0,0,0,0,1,0,0,0,0,24255.98998557591,0.004102589520312674,26.78175163269043,9.26294994354248,1529.1312255859375
238,72.81396978959958,4.301548006234854,Belize,Corozal Bay,16512451.201462058,0,0,0,0,1,0,0,0,0,20937.450887777388,6.523038541570641e-4,26.716646194458008,10.7650785446167,1411.509765625
239,2810.369021482498,7.941426839943345,Mexico,Ría Lagartos,11791058.662299387,0,0,0,0.007241702895526782,0,1,0,1,1,0,0.0278908715364271,26.230998992919922,11.738956451416016,1024.4754638671875
240,0,0,Honduras,Omoa,646595.5396898445,0,0,0,0.9966813896933796,0,0,0,0,0,23003.670773662267,0,25.718975067138672,5.7246809005737305,2353.84765625
