pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist,temp,hotdays,precip
5802,0,0,Mexico,NA,0.999999999999964,0,0,0,0,0,0,0,0,0,0,0.4729733988774683,0.7216795187704511,0.07777072454353995,0.11812300516698795
5803,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.5483033239503284,0.7216795187704511,0.07777072454353995,0.11812300516698795
5804,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6257211730045741,0.7216795187704511,0.07777072454353995,0.11812300516698795
5805,43.76107110258818,3.8013388130633112,Honduras,NA,0.9999999999999281,0,0,0,0.6456741946197432,0,0,0,0,0,0,0.3981274113724722,0.12596428751802313,0.023208163381583165,0.4531549584779021
5806,0,0,Honduras,NA,0.9999999999999087,0,0,0,0.7340584523414466,0,0,0,0,0,0,0.3316325519045263,0.12596428751802313,0.023208163381583165,0.4531549584779021
5807,225.53458048400577,5.422897606488288,Honduras,NA,0.9999999999999087,0,0,0,0.4900780471604331,0,0,0,0,1,1,0.2767131915441343,0.3638795316054668,0.07382188623025314,0.5687800300344505
5808,89.40716954805687,4.504323573413247,Honduras,NA,0.9999999999999364,0,0,0,0.08024742610428556,0,0,0,0,0,0,0.2414033105855265,0.3638795316054668,0.07382188623025314,0.5687800300344505
5809,36.220961731066176,3.616872089973945,Honduras,NA,0.9999999999999087,0,0,0,0.6742776486217495,0,0,0,0,0,0,0.23337122378291494,0.3638795316054668,0.07382188623025314,0.5687800300344505
5810,0,0,Honduras,NA,0.9999999999999281,0.17722517436068178,0.17722517436068178,0.17722517436068178,0,0,0,0,0,0,0,0.24773800833561702,0.8801410788476283,0.13188700790658042,0.6170271284859242
5811,3.770054685761005,1.5623577693546595,Honduras,NA,0.9999999999999087,0.02594652939222962,0.02594652939222962,0.02594652939222962,0,0,0,0,0,0,0,0.28876812095855287,0.8801410788476283,0.13188700790658042,0.6170271284859242
5812,0,0,Honduras,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.34715308105365683,0.8801410788476283,0.13188700790658042,0.6170271284859242
5813,0,0,Honduras,NA,0.9999999999999087,0,0,0,0,0,0,1,0,0,0,0.4113546959468122,0.8801410788476283,0.13188700790658042,0.6170271284859242
5814,0,0,Honduras,NA,0.9999999999999087,0,0,0,0,0,0,1,0,0,0,0.4825829372082839,0.7498516188638277,0.017201419662192168,0.5089339863608475
5815,0,0,Honduras,NA,0.9999999999999364,0,0,0,0,0,0,0,0,0,0,0.5576043046124178,0.7498516188638277,0.017201419662192168,0.5089339863608475
5816,0,0,Honduras,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.561580357022851,0.7498516188638277,0.017201419662192168,0.5089339863608475
5817,0,0,Honduras,NA,0.9999999999999281,0,0,0,0,0,0,0,0,0,0,0.564867338847528,0.7070065895274625,0.016540111942292334,0.26296960559142707
5818,0,0,Mexico,NA,0.9999999999999364,0,0,0,0,0,0,0,0,0,0,0.7427655202586289,0.6211228664159661,0.016674017921861076,0.21994233081938414
5819,0,0,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6966093291954849,0.6211228664159661,0.016674017921861076,0.21994233081938414
5820,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.6587441263909526,0.6211228664159661,0.016674017921861076,0.21994233081938414
5821,0,0,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6306650598235433,0.6211228664159661,0.016674017921861076,0.21994233081938414
5822,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.6137168226512771,0.6131154114742763,0.01687827469795714,0.21241422209870336
5823,0,0,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6087616144170269,0.6131154114742763,0.01687827469795714,0.21241422209870336
5824,0,0,Mexico,NA,0.9999999999999281,0,0,0,0,0,0,0,0,0,0,0.6124441378966871,0.6131154114742763,0.01687827469795714,0.21241422209870336
5825,0,0,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6279373230567414,0.6061446308812757,0.01714701947822013,0.20359937125755162
5826,0,0,Mexico,NA,0.9999999999999087,0,0,0,0,0,0,0,0,0,0,0.6547045657597172,0.6061446308812757,0.01714701947822013,0.20359937125755162
5827,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.6914377645607925,0.6061446308812757,0.01714701947822013,0.20359937125755162
5828,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.7366475569703073,0.5989422124301431,0.01751089392912796,0.17106989192229774
5829,0,0,Mexico,NA,0.9999999999999779,0,0,0,0,0,0,0,0,0,0,0.7550789095887123,0.5989422124301431,0.01751089392912796,0.17106989192229774
5830,0,0,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.6811122751518216,0.5989422124301431,0.01751089392912796,0.17106989192229774
5831,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.6105717771671624,0.6008211372203685,0.018287457596262425,0.15178404295839731
5832,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.5447909561280456,0.6008211372203685,0.018287457596262425,0.15178404295839731
5833,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999779,0,0,0,0,0,0,0,0,0,0,0.4857075290543075,0.6008211372203685,0.018287457596262425,0.15178404295839731
5834,0,0,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.4360524610370364,0.6312560733737599,0.020565416442300852,0.17583635948021062
5835,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.3993582612994647,0.6312560733737599,0.020565416442300852,0.17583635948021062
5836,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.37940429630552047,0.6312560733737599,0.020565416442300852,0.17583635948021062
5837,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.3768095320647743,0.6312560733737599,0.020565416442300852,0.17583635948021062
5838,67.7849967032307,4.2309856499843495,Mexico,NA,0.9999999999999779,0,0,0,0,0,0,0,0,0,0,0.38940754289983276,0.7179672372932395,0.09454757076567014,0.2193759235292586
5839,34.75205582598195,3.5766077731085044,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.42000758633025315,0.7179672372932395,0.09454757076567014,0.2193759235292586
5840,0,0,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.37105552885281007,0.7179672372932395,0.09454757076567014,0.2193759235292586
5841,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.32024386457016224,0.8216931512280035,0.23986405932601154,0.21528080196196117
5842,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999779,0,0,0,0,0,0,0,0,0,0,0.28730713042440403,0.8216931512280035,0.23986405932601154,0.21528080196196117
5843,99.09882263174624,4.606157924331386,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.2539052191050913,0.8216931512280035,0.23986405932601154,0.21528080196196117
5844,132.131763508995,4.891339340874494,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.18244617208900224,0.8009467532916309,0.23015371630470674,0.2065887895896622
5845,38.19028572344834,3.6684289029083192,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.1136236501842978,0.8009467532916309,0.23015371630470674,0.2065887895896622
5846,163.0758325935377,5.1003287148161345,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.034745151175627764,0.8009467532916309,0.23015371630470674,0.2065887895896622
5847,232363.56926213458,12.356062836494525,Mexico,NA,0.9999999999999779,0.02573895715709001,0.02573895715709001,0.02573895715709001,0.3781966124211129,1,0,1,1,1,1,0,0.7698320929315897,0.20685717336022827,0.20898693984225436
5848,7433.141036546106,8.913838322502107,Mexico,NA,0.9999999999998893,0,0,0,0.8939721022916535,0,0,0,0,1,1,0.04831758645803871,0.7698320929315897,0.20685717336022827,0.20898693984225436
5849,66.0658817544975,4.205675446027222,Mexico,NA,0.9999999999998893,0,0,0,0.8952590501495081,0,0,0,0,0,1,0.13221889594784134,0.7698320929315897,0.20685717336022827,0.20898693984225436
5850,36.47117077471515,3.623571857973056,Mexico,NA,0.9999999999999143,0,0,0,0.9516356692129222,0,0,0,0,0,0,0.1887558576513694,0.7350119863098229,0.18430203425215508,0.21800449770933994
5851,79.81880134436308,4.392209628364436,Mexico,NA,0.9999999999999143,0,0,0,1,0,0,0,0,1,0,0.2077166077319868,0.7350119863098229,0.18430203425215508,0.21800449770933994
5852,99.09882263174624,4.606157924331386,Mexico,NA,0.9999999999999779,0,0,0,0.9999999999999745,0,0,0,0,0,0,0.2069850501005486,0.7350119863098229,0.18430203425215508,0.21800449770933994
5853,6.876459794932791,2.063878538317772,Mexico,NA,0.9999999999998893,0,0,0,0.6606609099967202,0,0,0,0,0,1,0.20637466237422813,0.7350119863098229,0.18430203425215508,0.21800449770933994
5854,297.29646788789364,5.698087850645685,Mexico,NA,0.9999999999998893,0,0,0,1,0,0,0,0,0,0,0.23411138938596493,0.7028545758539937,0.15101154693753963,0.21403399412003077
5855,99.09882263174624,4.606157924331386,Mexico,NA,0.9999999999999143,0,0,0,0.9987130521421833,0,0,0,0,0,0,0.2776517336303002,0.7028545758539937,0.15101154693753963,0.21403399412003077
5856,99.09882263174624,4.606157924331386,Mexico,NA,0.9551150847349911,0,0,0,0.9998673855905771,0,0,0,0,0,0,0.259435789749231,0.7028545758539937,0.15101154693753963,0.21403399412003077
5857,132.131763508995,4.891339340874494,Mexico,NA,0.6307319589388638,0,0,0,0.9961159982733715,0,0,1,0,0,0,0.24773295496091582,0.653128003460138,0.10233937485672788,0.19469523092860153
5858,0,0,Mexico,NA,0.6113132589713213,0,0,0,0.8481664001003171,0,0,1,0,0,0,0.247433770430397,0.653128003460138,0.10233937485672788,0.19469523092860153
5859,33.03294087724875,3.5273289049154166,Mexico,NA,0.5853463634061045,0,0,0,0.5857270967379591,0,1,1,0,0,0,0.26717479220474255,0.653128003460138,0.10233937485672788,0.19469523092860153
5860,0,0,Mexico,NA,0.004801926901391321,0,0,0,0,1,1,1,0,0,0,0.3023199029985347,0.5391815437030387,0.05442724745387233,0.17547297324704283
5861,0,0,Mexico,NA,0.013420769620695551,0,0,0,0,0,0,1,0,0,0,0.4236353487381842,0.5391815437030387,0.05442724745387233,0.17547297324704283
5862,0,0,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.4505130383282553,0.42834890433394435,0.04158514365111738,0.11812300516698795
5863,0,0,Mexico,NA,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.5231621923788413,0.42834890433394435,0.04158514365111738,0.11812300516698795
5864,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999143,0,0,0,0,0,0,0,0,0,0,0.5984889657224648,0.42834890433394435,0.04158514365111738,0.11812300516698795
5865,0,0,Honduras,NA,0.9999999999999253,0,0,0,0.5045250747260183,0,0,0,0,0,1,0.4211244783828507,0.12596428751802313,0.023208163381583165,0.4531549584779021
5866,0,0,Honduras,NA,0.9999999999998811,0,0,0,0.9647957489206928,0,0,0,0,0,0,0.34823820868065486,0.12596428751802313,0.023208163381583165,0.4531549584779021
5867,293.5377485262364,5.685407173234837,Honduras,NA,0.9999999999999419,0,0,0,0.8281717037529145,0,0,0,0,0,0,0.28337647631606094,0.12596428751802313,0.023208163381583165,0.4531549584779021
5868,670.4010335407228,6.509366623926225,Honduras,NA,0.9999999999998811,0,0,0,0.3245599468615308,0,0,0,0,1,1,0.2333450915892143,0.3638795316054668,0.07382188623025314,0.5687800300344505
5869,49.41615313122969,3.920311622364116,Honduras,NA,0.9999999999998811,0,0,0,0.08659913649950796,0,0,1,0,0,0,0.20907645324981583,0.3638795316054668,0.07382188623025314,0.5687800300344505
5870,108.66288519319852,4.6974109799817745,Honduras,NA,0.9999999999999253,0.32244271006311065,0.32186150780472467,0.3230654267685241,0.21492029226171286,1,0,1,0,0,0,0.21201978272911282,0.3638795316054668,0.07382188623025314,0.5687800300344505
5871,0,0,Honduras,NA,0.9999999999998811,0.16863168382598337,0.16863168382598337,0.16863168382598337,0,0,0,0,0,0,0,0.24373680811216264,0.8801410788476283,0.13188700790658042,0.6170271284859242
5872,0,0,Honduras,NA,0.9999999999999419,0,0,0,0,0,0,0,0,0,0,0.2982921421763819,0.8801410788476283,0.13188700790658042,0.6170271284859242
5873,0,0,Honduras,NA,0.9999999999998811,0.06849883759548808,0.06849883759548808,0.06849883759548808,0,0,0,1,0,0,0,0.3617635385902279,0.8801410788476283,0.13188700790658042,0.6170271284859242
5874,0,0,Honduras,NA,0.9999999999999419,0,0,0,0,0,0,1,0,0,0,0.43242201575863953,0.7498516188638277,0.017201419662192168,0.5089339863608475
5875,0,0,Honduras,NA,0.9999999999998811,0,0,0,0,0,0,0,0,0,0,0.5074124608273388,0.7498516188638277,0.017201419662192168,0.5089339863608475
5876,0,0,Honduras,NA,0.9999999999998811,0,0,0,0,0,0,0,0,0,0,0.5380166060446274,0.7498516188638277,0.017201419662192168,0.5089339863608475
5877,0,0,Honduras,NA,0.9999999999999253,0,0,0,0,0,0,0,0,0,0,0.5367659380588093,0.7070065895274625,0.016540111942292334,0.26296960559142707
5878,1.885027342880503,1.0595343775167116,Honduras,NA,0.9999999999998811,0,0,0,0,0,0,0,0,0,0,0.5465322350908607,0.7070065895274625,0.016540111942292334,0.26296960559142707
5879,0,0,Mexico,NA,0.9999999999999253,0,0,0,0,0,0,0,0,0,0,0.6992134495633449,0.6211228664159661,0.016674017921861076,0.21994233081938414
5880,0,0,Mexico,NA,0.9999999999999419,0,0,0,0,0,0,0,0,0,0,0.6671854151060913,0.6211228664159661,0.016674017921861076,0.21994233081938414
5881,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.6453593071348663,0.6131154114742763,0.01687827469795714,0.21241422209870336
5882,0,0,Mexico,NA,0.9999999999998811,0,0,0,0,0,0,0,0,0,0,0.6347883265909836,0.6131154114742763,0.01687827469795714,0.21241422209870336
5883,0,0,Mexico,NA,0.9999999999999253,0,0,0,0,0,0,0,0,0,0,0.6342964709279996,0.6131154114742763,0.01687827469795714,0.21241422209870336
5884,0,0,Mexico,NA,0.9999999999998811,0,0,0,0,0,0,0,0,0,0,0.6434219526311771,0.6061446308812757,0.01714701947822013,0.20359937125755162
5885,0,0,Mexico,NA,0.9999999999999419,0,0,0,0,0,0,0,0,0,0,0.6639028033673618,0.6061446308812757,0.01714701947822013,0.20359937125755162
5886,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.6947354767144251,0.6061446308812757,0.01714701947822013,0.20359937125755162
5887,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.7346176964839988,0.5989422124301431,0.01751089392912796,0.17106989192229774
5888,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.7821663918020161,0.5989422124301431,0.01751089392912796,0.17106989192229774
5889,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.7312134396661185,0.5989422124301431,0.01751089392912796,0.17106989192229774
5890,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.6603025022755069,0.5989422124301431,0.01751089392912796,0.17106989192229774
5891,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.5936674336440594,0.6008211372203685,0.018287457596262425,0.15178404295839731
5892,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.5329146049068471,0.6008211372203685,0.018287457596262425,0.15178404295839731
5893,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.4802814357975781,0.6008211372203685,0.018287457596262425,0.15178404295839731
5894,0,0,Mexico,NA,0.999999999999964,0,0,0,0,0,0,0,0,0,0,0.4387002007246318,0.6312560733737599,0.020565416442300852,0.17583635948021062
5895,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.41153469082828054,0.6312560733737599,0.020565416442300852,0.17583635948021062
5896,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.4017201320443468,0.6312560733737599,0.020565416442300852,0.17583635948021062
5897,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.40553089925997654,0.7179672372932395,0.09454757076567014,0.2193759235292586
5898,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.42622269392261836,0.7179672372932395,0.09454757076567014,0.2193759235292586
5899,36.47117077471515,3.623571857973056,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.4189373401912066,0.7179672372932395,0.09454757076567014,0.2193759235292586
5900,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.36445131192170177,0.8216931512280035,0.23986405932601154,0.21528080196196117
5901,132.131763508995,4.891339340874494,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.3244323498230251,0.8216931512280035,0.23986405932601154,0.21528080196196117
5902,0,0,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,0,0,0,0,0.27977360293603726,0.8216931512280035,0.23986405932601154,0.21528080196196117
5903,928.360574445741,6.834496795313986,Mexico,NA,0.999999999999964,0,0,0,0,0,0,0,0,0,0,0.20371337531999997,0.8009467532916309,0.23015371630470674,0.2065887895896622
5904,498.9323430488525,6.214472775364145,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.13369946990558237,0.8009467532916309,0.23015371630470674,0.2065887895896622
5905,450.0576107890321,6.111595071453324,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.08493699496070192,0.8009467532916309,0.23015371630470674,0.2065887895896622
5906,1548.000720779271,7.345365305735851,Mexico,NA,0.9999999999998589,0,0,0,0,0,0,1,0,0,0,0.02912579752011427,0.8009467532916309,0.23015371630470674,0.2065887895896622
5907,568996.2557639299,13.251630890186345,Mexico,NA,0.9999999999998589,0.04031052806376993,0.04031052806376993,0.04031052806376993,0.023787778146797296,1,1,1,0,1,1,0.0023486282131185733,0.7698320929315897,0.20685717336022827,0.20898693984225436
5908,225.7034844505688,5.423642927711059,Mexico,NA,0.999999999999964,0,0,0,0.8571487877781367,0,0,0,0,0,1,0.08722840986161746,0.7698320929315897,0.20685717336022827,0.20898693984225436
5909,67.7849967032307,4.2309856499843495,Mexico,NA,0.9999999999998976,0,0,0,0.9959730986383802,0,0,0,0,0,0,0.16432066330993245,0.7698320929315897,0.20685717336022827,0.20898693984225436
5910,506.65873486282226,6.229809440065906,Mexico,NA,0.9999999999998976,0,0,0,0.9757140484889272,0,0,0,0,1,0,0.16927460889011478,0.7350119863098229,0.18430203425215508,0.21800449770933994
5911,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998589,0,0,0,0.9959730986384187,0,0,0,0,0,0,0.19442192017717558,0.7350119863098229,0.18430203425215508,0.21800449770933994
5912,382.5127016733335,5.949372740658669,Mexico,NA,0.9999999999998589,0,0,0,0.7662321487878493,0,0,0,0,1,1,0.17953100116108725,0.7350119863098229,0.18430203425215508,0.21800449770933994
5913,0,0,Mexico,NA,0.999999999999964,0,0,0,0.9630521421454553,0,0,0,0,0,1,0.19279291690243505,0.7028545758539937,0.15101154693753963,0.21403399412003077
5914,99.09882263174624,4.606157924331386,Mexico,NA,0.9999999999998976,0,0,0,0.9960561275324354,0,0,0,0,0,0,0.23863028668955122,0.7028545758539937,0.15101154693753963,0.21403399412003077
5915,0,0,Mexico,NA,0.9999999999998976,0,0,0,0.9074642975756056,0,0,0,0,0,0,0.2572694244433457,0.7028545758539937,0.15101154693753963,0.21403399412003077
5916,0,0,Mexico,NA,0.9999999999998589,0,0,0,0.9960561275324737,0,0,0,0,0,0,0.2634022991537636,0.653128003460138,0.10233937485672788,0.19469523092860153
5917,0,0,Mexico,NA,0.9999999999998589,0,0,0,0.4362338093656998,0,0,1,0,0,0,0.2518880344269981,0.653128003460138,0.10233937485672788,0.19469523092860153
5918,33.03294087724875,3.5273289049154166,Mexico,NA,0.999999999999964,0,0,0,0.933203254732636,0,0,1,0,0,0,0.2608699446299309,0.653128003460138,0.10233937485672788,0.19469523092860153
5919,33.03294087724875,3.5273289049154166,Mexico,NA,0.7299632605520544,0,0,0,0.0403068376166326,1,1,1,0,0,0,0.2956523491512045,0.653128003460138,0.10233937485672788,0.19469523092860153
5920,0,0,Mexico,NA,0.9253246168121059,0,0,0,0,0,0,1,0,0,0,0.4327338694011497,0.5391815437030387,0.05442724745387233,0.17547297324704283
5921,0,0,Mexico,NA,0.999999999999964,0,0,0,0,0,0,0,0,0,0,0.500437428666302,0.42834890433394435,0.04158514365111738,0.11812300516698795
5922,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.5733515199148254,0.42834890433394435,0.04158514365111738,0.11812300516698795
5923,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.648675567208451,0.42834890433394435,0.04158514365111738,0.11812300516698795
5924,0,0,Honduras,NA,0.9999999999998755,0,0,0,0.6325971438060929,0,0,0,0,0,0,0.4465490766943836,0.12596428751802313,0.023208163381583165,0.4531549584779021
5925,1.885027342880503,1.0595343775167116,Honduras,NA,0.999999999999906,0,0,0,0.4031052806376805,0,0,0,0,0,0,0.37093263459778325,0.12596428751802313,0.023208163381583165,0.4531549584779021
5926,0,0,Honduras,NA,0.9999999999998755,0,0,0,0.9999584855530489,0,0,0,0,0,0,0.29845050954750413,0.12596428751802313,0.023208163381583165,0.4531549584779021
5927,259.20181414610477,5.561457538175947,Honduras,NA,0.9999999999998755,0,0,0,0.8407090667552951,0,0,0,0,0,0,0.23592953935655345,0.3638795316054668,0.07382188623025314,0.5687800300344505
5928,409.456375734162,6.01726965219577,Honduras,NA,0.9999999999999419,0,0,0,0.10162736632348161,0,0,0,0,1,1,0.193308343141479,0.3638795316054668,0.07382188623025314,0.5687800300344505
5929,108.66288519319852,4.6974109799817745,Honduras,NA,0.9999999999998755,0.01988542012620544,0.01988542012620544,0.01988542012620544,0.8337346396546635,1,0,1,0,0,0,0.1831793799978293,0.3638795316054668,0.07382188623025314,0.5687800300344505
5930,3.770054685761005,1.5623577693546595,Honduras,NA,0.999999999999906,3.7363002324810755e-4,3.7363002324810755e-4,3.7363002324810755e-4,0,0,0,0,0,0,0,0.20116331161660422,0.8801410788476283,0.13188700790658042,0.6170271284859242
5931,0,0,Honduras,NA,0.9999999999998755,0.1796745267353176,0.1796745267353176,0.1796745267353176,0,0,0,0,0,0,0,0.2499591663620197,0.8801410788476283,0.13188700790658042,0.6170271284859242
5932,0,0,Honduras,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.31236432605892755,0.8801410788476283,0.13188700790658042,0.6170271284859242
5933,0,0,Honduras,NA,0.9999999999998755,0.07630355363667139,0.07630355363667139,0.07630355363667139,0,0,0,1,0,0,0,0.38226921208234554,0.8801410788476283,0.13188700790658042,0.6170271284859242
5934,0,0,Honduras,NA,0.9999999999998755,0,0,0,0,0,0,1,0,0,0,0.4572206170422632,0.7498516188638277,0.017201419662192168,0.5089339863608475
5935,0,0,Honduras,NA,0.9999999999999419,0,0,0,0,0,0,0,0,0,0,0.5182483139127473,0.7498516188638277,0.017201419662192168,0.5089339863608475
5936,0,0,Honduras,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.5113885132377661,0.7498516188638277,0.017201419662192168,0.5089339863608475
5937,1.885027342880503,1.0595343775167116,Honduras,NA,0.999999999999906,0,0,0,0,0,0,0,0,0,0,0.5149959461727063,0.7070065895274625,0.016540111942292334,0.26296960559142707
5938,0,0,Mexico,NA,0.9999999999998396,0,0,0,0,0,0,0,0,0,0,0.7053883901394097,0.6211228664159661,0.016674017921861076,0.21994233081938414
5939,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.6792402922170635,0.6211228664159661,0.016674017921861076,0.21994233081938414
5940,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.6635339443420073,0.6131154114742763,0.01687827469795714,0.21241422209870336
5941,0,0,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.6589534582021072,0.6131154114742763,0.01687827469795714,0.21241422209870336
5942,0,0,Mexico,NA,0.999999999999906,0,0,0,0,0,0,0,0,0,0,0.6623569875323307,0.6131154114742763,0.01687827469795714,0.21241422209870336
5943,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.6767083851826956,0.6061446308812757,0.01714701947822013,0.20359937125755162
5944,0,0,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.701617435156439,0.6061446308812757,0.01714701947822013,0.20359937125755162
5945,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.7360130020248917,0.6061446308812757,0.01714701947822013,0.20359937125755162
5946,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.7786389279243665,0.5989422124301431,0.01751089392912796,0.17106989192229774
5947,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999724,0,0,0,0,0,0,0,0,0,0,0.7813262440871466,0.5989422124301431,0.01751089392912796,0.17106989192229774
5948,0,0,Mexico,NA,0.9999999999998396,0,0,0,0,0,0,0,0,0,0,0.7100981173856388,0.5989422124301431,0.01751089392912796,0.17106989192229774
5949,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.642746684180645,0.6008211372203685,0.018287457596262425,0.15178404295839731
5950,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.5806225889776178,0.6008211372203685,0.018287457596262425,0.15178404295839731
5951,0,0,Mexico,NA,0.9999999999999724,0,0,0,0,0,0,0,0,0,0,0.5255827325285677,0.6008211372203685,0.018287457596262425,0.15178404295839731
5952,0,0,Mexico,NA,0.9999999999998396,0,0,0,0,0,0,0,0,0,0,0.480069946704231,0.6312560733737599,0.020565416442300852,0.17583635948021062
5953,0,0,Mexico,NA,0.9999999999998396,0,0,0,0,0,0,0,0,0,0,0.44700383199732197,0.6312560733737599,0.020565416442300852,0.17583635948021062
5954,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.4292703402370603,0.6312560733737599,0.020565416442300852,0.17583635948021062
5955,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.42697872125789393,0.6312560733737599,0.020565416442300852,0.17583635948021062
5956,0,0,Mexico,NA,0.9999999999999724,0,0,0,0,0,0,0,0,0,0,0.4381365533933822,0.7179672372932395,0.09454757076567014,0.2193759235292586
5957,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999998396,0,0,0,0,0,0,0,0,0,0,0.46554460315539004,0.7179672372932395,0.09454757076567014,0.2193759235292586
