pid,country,name_2,coral_prop,forest,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
2427,Belize,NA,0,1,1,1,1,0,0,1,12712.632328475107
2428,Belize,NA,0,1,1,1,0,0,0,1,4962.72536813098
2429,Belize,NA,0,1,0,1,0,0,0,0,1822.2226030699442
2430,Belize,NA,0,1,1,1,1,0,0,0,9113.911699505525
2431,Belize,NA,0,0,0,0,0,0,0,0,17303.18221148484
2432,Belize,NA,0,0,0,0,0,0,0,0,25801.876730604166
2433,Belize,NA,0,0,0,1,1,0,0,0,18147.213676378775
2434,Belize,NA,0,1,0,1,0,0,0,0,10738.427805759893
2435,Belize,NA,0,1,1,1,1,0,1,1,5567.551691026209
2436,Belize,NA,1,1,1,1,1,0,1,1,1537.6823123918427
2437,Belize,NA,0,0,0,1,1,0,0,0,8457.198730277387
2438,Belize,NA,0,1,0,1,0,0,0,0,16594.799796407864
2439,Belize,NA,0,1,0,1,0,0,0,0,23645.547273101103
2440,Belize,NA,0,1,0,1,0,0,0,1,26638.677260952234
2441,Belize,NA,0,1,0,1,0,0,0,0,30166.242927998912
2442,Belize,NA,0,1,0,1,0,0,0,0,29942.252339759485
2443,Belize,NA,0,1,0,1,0,0,0,0,30182.67656741555
2444,Belize,NA,0,1,0,1,0,0,0,0,24256.001445707472
2445,Belize,NA,0,1,0,1,0,0,0,0,17198.997341700964
2446,Belize,NA,0,1,0,1,0,0,0,0,12512.733837513266
2447,Belize,NA,0,0,0,0,0,0,0,0,7502.331930108791
2448,Belize,NA,0,0,0,0,0,0,0,0,289.9167963592514
2449,Mexico,NA,0,0,0,0,0,0,1,1,0
2450,Mexico,NA,0,1,0,1,0,0,0,1,5917.053940980207
2451,Mexico,NA,0,1,0,1,0,0,0,0,13568.50983166408
2452,Mexico,NA,0,1,0,1,0,0,0,1,21860.20096279962
2453,Mexico,NA,0,1,0,1,0,0,1,0,30358.39773795785
2454,Mexico,NA,0,1,0,0,0,0,0,0,38928.09063257556
2455,Mexico,NA,0,1,0,0,0,0,0,0,47530.62346929735
2456,Mexico,NA,0,1,0,0,0,0,1,0,56150.90466290048
2457,Mexico,NA,0,1,0,0,0,0,0,0,64781.84947610039
2458,Mexico,NA,0,1,0,0,0,0,0,0,73419.69727958641
2459,Mexico,NA,0,1,0,0,0,0,1,1,43890.26266353106
2460,Mexico,NA,0,1,0,0,0,0,0,0,35379.968390594644
2461,Mexico,NA,0,0,0,0,0,0,0,1,26965.33274345565
2462,Mexico,NA,0,0,0,0,0,0,0,0,18775.414152850233
2463,Mexico,NA,0,0,0,0,0,0,0,0,11130.639073703913
2464,Mexico,NA,0.47071352502662406,0,0,0,1,0,0,0,6479.4906563361465
2465,Mexico,NA,0,0,0,0,0,0,0,0,13669.33973828242
2466,Mexico,NA,0,0,0,0,0,0,0,0,21506.430171990727
2467,Mexico,NA,0,0,0,0,0,0,0,0,29797.87820279287
2468,Mexico,NA,0,0,0,0,0,0,0,0,37773.5023397813
2469,Mexico,NA,0,0,0,0,0,0,0,0,45822.533657531756
2470,Honduras,NA,0,1,0,0,0,0,1,1,33160.365621590834
2471,Honduras,NA,0,1,0,0,0,0,0,0,30719.4271620109
2472,Honduras,NA,0,1,0,0,0,0,0,0,30381.99208684541
2473,Honduras,NA,0,1,0,0,0,0,0,0,31892.613567559572
2474,Honduras,NA,0,1,0,0,0,0,1,1,35420.795225026784
2475,Guatemala,NA,0.6794055201698513,1,1,1,0,0,0,0,32502.072879979063
2476,Honduras,NA,0.7409638554216867,1,0,1,0,0,0,0,32224.811506916238
2477,Guatemala,NA,0,0,0,0,1,0,0,0,30591.70080329167
2478,Honduras,NA,0,0,0,0,0,0,0,0,29830.21103870489
2479,Guatemala,NA,0,0,0,0,0,0,0,0,30521.30709087844
2480,Honduras,NA,0,0,0,0,0,0,0,0,30026.2841972474
2481,Guatemala,NA,0,0,0,0,0,0,0,0,32378.61311455428
2482,Belize,NA,0,0,0,0,0,0,0,0,32348.10983861359
2483,Belize,NA,0,0,0,0,0,0,0,0,36562.09100877919
2484,Belize,NA,0,0,0,0,1,0,0,0,42182.82680255645
2485,Belize,NA,0.36053412462908013,0,0,0,1,0,0,0,38768.62562638663
2486,Belize,NA,0.9801192842942346,0,0,0,0,0,0,0,30742.025321161225
2487,Belize,NA,0.9679767103347889,0,0,0,0,0,0,0,23120.77315201219
2488,Belize,NA,0.9925696594427245,0,0,0,1,0,0,0,15914.943915832348
2489,Belize,NA,0.9114475321443385,0,0,1,1,0,0,0,10970.470716065394
2490,Belize,NA,0,0,0,0,0,0,0,0,10726.68415637982
2491,Belize,NA,0,0,0,0,0,0,0,0,15235.732370933702
2492,Belize,NA,0,0,0,0,0,0,0,0,22327.35194081081
2493,Belize,NA,0.71698113207547165,1,1,1,0,0,0,1,16451.353709048646
2494,Belize,NA,0,0,0,0,0,0,0,0,7872.97701239375
2495,Belize,NA,0,1,1,1,1,0,1,1,0
2496,Belize,NA,0,1,0,1,1,0,0,0,4135.142634495785
2497,Belize,NA,0,0,0,0,0,0,0,0,12587.141565306967
2498,Belize,NA,0,0,0,0,0,0,0,0,21207.8490413934
2499,Belize,NA,0,0,0,0,0,0,0,0,21105.87058645559
2500,Belize,NA,0,0,0,0,0,0,0,0,13147.236101465967
2501,Belize,NA,0,0,1,1,1,0,0,0,5817.412193668681
2502,Belize,NA,1,1,1,1,1,0,1,1,3006.6327709232573
2503,Belize,NA,1,0,0,1,1,0,0,0,6074.796599358382
2504,Belize,NA,0,0,0,1,1,0,0,0,13455.96139980757
2505,Belize,NA,0,1,0,1,1,0,0,0,20740.232335998306
2506,Belize,NA,0,1,0,1,0,0,0,0,22486.984184630106
2507,Belize,NA,0,1,0,1,1,0,0,0,27040.18635454232
2508,Belize,NA,0,1,0,1,0,0,0,0,28244.75108168027
2509,Belize,NA,0,1,0,1,0,0,0,0,31217.927811789705
2510,Belize,NA,0,1,0,1,0,0,0,0,29256.001445707883
2511,Belize,NA,0,1,0,1,0,0,0,0,22098.993733129446
2512,Belize,NA,0,1,0,1,0,0,0,0,16450.330178624914
2513,Belize,NA,0,1,0,1,0,0,0,0,15824.06619000616
2514,Belize,NA,0,0,0,0,0,0,0,0,4254.1119257507335
2515,Mexico,NA,0,1,0,0,0,0,0,1,3531.396283692072
2516,Mexico,NA,0,1,0,1,0,1,0,0,10917.05394098098
2517,Mexico,NA,0,1,0,1,0,0,0,1,18527.681950577113
2518,Mexico,NA,0,1,0,1,0,0,0,0,26684.057516498688
2519,Mexico,NA,0,1,0,1,0,0,1,0,35082.79995419159
2520,Mexico,NA,0,1,0,0,0,0,0,0,43584.0197745437
2521,Mexico,NA,0,1,0,0,0,0,1,0,52137.61316736643
2522,Mexico,NA,0,1,0,0,0,0,0,0,60721.45118384387
2523,Mexico,NA,0,1,0,0,0,0,0,0,69324.29993122164
2524,Mexico,NA,0,1,0,0,0,0,0,0,39243.45507134558
2525,Mexico,NA,0,1,0,0,0,0,0,1,30666.525277287335
2526,Mexico,NA,0,0,0,0,0,0,0,0,22154.520514519176
2527,Mexico,NA,0,0,0,0,0,0,0,0,13827.862664706958
2528,Mexico,NA,0,0,0,0,0,0,0,0,6130.714352039248
2529,Mexico,NA,0.5555555555555556,0,0,0,1,0,0,0,3334.35458194432
2530,Mexico,NA,0,0,0,0,0,0,0,0,8669.339738282146
2531,Mexico,NA,0,0,0,0,0,0,0,0,16608.225111670818
2532,Mexico,NA,0,0,0,0,0,0,0,0,25024.391061635786
2533,Mexico,NA,0,0,0,0,0,0,0,0,32805.45208902058
2534,Mexico,NA,0,0,0,0,0,0,0,0,40915.33695996135
2535,Mexico,NA,0,0,0,0,0,0,0,0,49213.12741869997
2536,Honduras,NA,0,1,0,0,0,0,1,1,29280.30706926903
2537,Honduras,NA,0,1,0,0,0,0,0,0,27864.12997162029
2538,Honduras,NA,0,1,0,0,0,0,0,0,28386.475249285144
2539,Honduras,NA,0,1,0,0,0,0,0,0,31222.833537057202
2540,Honduras,NA,0,1,0,0,0,0,1,1,31057.64539444779
2541,Guatemala,NA,0.8225255972696246,0,0,0,1,0,0,0,31211.35129897842
2542,Honduras,NA,1,0,0,0,0,0,0,0,27967.51178720634
2543,Guatemala,NA,0,0,0,0,0,0,0,0,30450.456265027977
2544,Honduras,NA,0,0,0,0,0,0,0,0,27271.517197209912
2545,Guatemala,NA,0,0,0,0,0,0,0,0,30941.75908515344
2546,Honduras,NA,0,0,0,0,0,0,0,0,28487.231275923798
2547,Belize,NA,0,0,0,0,0,0,0,0,32080.005048131072
2548,Belize,NA,0,0,0,0,0,0,0,0,37372.86585222401
2549,Belize,NA,0,0,0,0,1,0,0,0,43694.554174164936
2550,Belize,NA,0.5331080043017361,0,0,0,1,0,0,0,35725.05916533954
2551,Belize,NA,1,0,0,0,0,0,0,0,28120.773152012414
2552,Belize,NA,0.8991172761664565,0,0,0,0,0,0,0,20844.499786855675
2553,Belize,NA,1,0,0,0,0,0,0,0,15051.875605789912
2554,Belize,NA,1,0,0,1,1,0,0,0,12948.125092823637
2555,Belize,NA,0,0,0,0,0,0,0,0,14606.0012460241
2556,Belize,NA,0,0,0,0,0,0,0,0,20134.57375478316
2557,Belize,NA,0.8523489932885906,0,0,0,0,0,0,0,20728.79777028705
2558,Belize,NA,0.7569721115537849,0,0,0,0,0,0,0,12083.864662388656
2559,Belize,NA,1,0,1,1,0,0,0,1,3515.1832607103083
2560,Belize,NA,0,1,1,1,1,0,0,1,37.27463186921099
2561,Belize,NA,0,0,0,0,1,0,0,0,8214.14334707629
2562,Belize,NA,0,0,0,0,0,0,0,0,16846.62812267758
2563,Belize,NA,0,0,0,0,0,0,0,0,24730.43028756862
2564,Belize,NA,0,0,0,0,0,0,0,0,16247.652941387412
2565,Belize,NA,0,0,0,0,0,0,0,0,8147.286051147822
2566,Belize,NA,0.9454545454545454,0,1,1,1,0,1,1,1533.5138112398147
2567,Belize,NA,0.9998648283319816,0,1,1,1,0,1,1,2382.8126768495886
2568,Belize,NA,0,0,0,0,0,0,0,0,10132.182296146733
2569,Belize,NA,0,0,0,1,1,0,0,0,18294.943991371816
2570,Belize,NA,0,0,1,1,1,0,0,0,18753.92730140818
2571,Belize,NA,0,1,1,1,1,0,0,0,22410.198785264256
2572,Belize,NA,0,1,0,1,0,0,0,0,25174.126831831763
2573,Belize,NA,0,1,0,1,0,0,0,0,27120.65107885832
2574,Belize,NA,0,1,0,1,0,0,0,0,31421.69263641241
2575,Belize,NA,0,1,0,1,0,0,0,0,27035.634604609735
2576,Belize,NA,0,1,0,1,0,0,0,0,20932.591273964466
2577,Belize,NA,0,1,0,1,0,0,0,0,16487.852631824648
2578,Belize,NA,0,0,0,0,0,0,0,0,8861.969064674198
2579,Belize,NA,0,0,0,0,0,0,0,0,4862.884632533409
2580,Mexico,NA,0,0,0,0,0,0,0,0,4816.907936571557
2581,Mexico,NA,0,1,0,1,0,0,0,1,8493.270502862671
2582,Mexico,NA,0,1,0,1,0,0,0,1,15917.05394098023
2583,Mexico,NA,0,1,0,1,0,0,0,1,23504.160012040415
2584,Mexico,NA,0,1,0,1,0,0,0,0,31562.786077176213
2585,Mexico,NA,0,1,0,1,0,0,1,1,39874.47042953174
2586,Mexico,NA,0,1,0,0,0,0,1,1,48308.770623124496
2587,Mexico,NA,0,1,0,0,0,0,1,0,56811.10143448824
2588,Mexico,NA,0,1,0,0,0,0,0,0,65354.91697861583
2589,Mexico,NA,0,1,0,0,0,0,0,0,73843.08391227729
2590,Mexico,NA,0,1,0,0,0,0,1,0,43339.99732987821
2591,Mexico,NA,0,1,0,0,0,0,0,1,34694.99063553205
2592,Mexico,NA,0,0,0,0,0,0,0,1,26060.110933098782
2593,Mexico,NA,0,0,0,0,0,0,0,0,17450.39794649925
2594,Mexico,NA,0,0,0,0,0,0,0,0,8938.869902675493
2595,Mexico,NA,0,0,0,1,1,0,0,0,1195.007869325205
2596,Mexico,NA,0,0,0,0,1,0,0,0,3669.3397382815624
2597,Mexico,NA,0,0,0,0,0,0,0,0,11795.75109847218
2598,Mexico,NA,0,0,0,0,0,0,0,0,20063.97922484198
2599,Mexico,NA,0,0,0,0,0,0,0,0,27848.84009284097
2600,Mexico,NA,0,0,0,0,0,0,0,0,36033.664902404314
2601,Mexico,NA,0,0,0,0,0,0,0,0,44399.23555739313
2602,Honduras,NA,0,1,0,0,0,0,0,1,28652.91536614234
2603,Honduras,NA,0,1,0,0,0,0,1,1,25788.81377620736
2604,Honduras,NA,0,1,0,0,0,0,0,0,25385.92432799801
2605,Honduras,NA,0,1,0,0,0,0,0,1,27175.697065418375
2606,Honduras,NA,0,1,0,0,0,0,1,1,32249.466147740186
2607,Honduras,NA,0,1,0,0,0,0,0,0,29715.30504389609
2608,Honduras,NA,0,0,0,0,0,0,0,0,24842.027265133318
2609,Honduras,NA,0,0,0,0,0,0,0,0,25077.132426210686
2610,Belize,NA,0,0,0,0,0,0,0,0,29980.702245110486
2611,Honduras,NA,0,0,0,0,0,0,0,0,27775.29385698681
2612,Belize,NA,0,0,0,0,0,0,0,0,32620.106176439338
2613,Belize,NA,0,0,0,0,1,0,0,0,38815.92076818999
2614,Belize,NA,0.3744075829383886,0,0,0,1,0,0,0,40712.25348574082
2615,Belize,NA,0.7632451499118166,0,0,0,1,0,0,0,33120.773152012494
2616,Belize,NA,1,0,0,0,0,0,0,0,25801.180261459736
2617,Belize,NA,0,0,0,0,0,0,0,0,20418.344246736582
2618,Belize,NA,0.9965068275643061,0,0,1,1,0,0,0,15806.08992319936
2619,Belize,NA,0,0,0,0,0,0,0,0,25073.38388999113
2620,Belize,NA,0.8537170263788969,0,0,0,0,0,0,0,16734.867890728867
2621,Belize,NA,0,0,0,0,0,0,0,0,8449.410127199402
2622,Belize,NA,0.8253012048192772,0,1,0,0,0,0,1,1065.562175034192
2623,Belize,NA,1,0,0,0,1,0,0,0,5037.274631869329
2624,Belize,NA,0,0,0,0,0,0,0,0,12955.496796534553
2625,Belize,NA,1,0,0,0,0,0,0,0,21428.52364075659
2626,Belize,NA,0,0,0,0,0,0,0,0,20127.65846043307
2627,Belize,NA,0.9473288186606471,0,0,1,1,0,0,0,11511.502030373302
2628,Belize,NA,0,0,0,0,0,0,0,0,3147.4947006729735
2629,Belize,NA,0.9843909928352098,0,0,1,1,0,1,1,0
2630,Belize,NA,0.9859541984732825,0,0,1,1,0,0,0,5369.636050410698
2631,Belize,NA,0,0,0,1,0,0,0,0,14015.096044680613
2632,Belize,NA,1,0,0,1,0,0,0,0,15740.238903307387
2633,Belize,NA,0,0,1,1,0,0,0,0,17979.497798932356
2634,Belize,NA,0,0,0,1,1,0,0,0,22714.186613981237
2635,Belize,NA,0,1,0,1,0,0,0,0,23377.348288895282
2636,Belize,NA,0,1,0,1,0,0,0,0,26894.11582886478
2637,Belize,NA,0,1,0,1,0,0,0,0,31991.96075471267
2638,Belize,NA,0,1,0,1,0,0,0,1,25607.291772069813
2639,Belize,NA,0,1,0,1,0,0,0,0,20928.00111976137
2640,Belize,NA,0,0,0,0,0,0,0,0,7949.803760191811
2641,Mexico,NA,0,0,0,0,0,0,0,0,9602.912809557152
2642,Mexico,NA,0,0,0,0,0,0,0,0,7787.15860106779
2643,Mexico,NA,0,1,0,1,0,0,0,0,13483.34261068567
2644,Mexico,NA,0,1,0,1,0,0,0,0,20917.053940980277
2645,Mexico,NA,0,1,0,1,0,0,0,0,28488.876378007117
2646,Mexico,NA,0,1,0,1,0,0,0,0,36474.37462607652
2647,Mexico,NA,0,1,0,0,0,0,1,0,44711.78738817587
2648,Mexico,NA,0,1,0,0,0,1,1,1,53083.96988288909
2649,Mexico,NA,0,1,0,0,0,0,0,0,61535.938975606005
2650,Mexico,NA,0,1,0,0,0,0,0,0,69088.09066081986
2651,Mexico,NA,0,1,0,0,0,0,0,0,38949.31293125491
2652,Mexico,NA,0,1,0,0,0,0,0,0,30289.205741693135
2653,Mexico,NA,0,0,0,0,0,0,0,0,21629.21614641546
2654,Mexico,NA,0,0,0,0,0,0,0,0,12969.579706148284
2655,Mexico,NA,0,0,0,0,1,0,0,0,4312.424422515789
2656,Mexico,NA,0,0,1,1,1,0,0,1,106.73316995293956
2657,Mexico,NA,0,0,0,0,1,0,0,0,7241.984989923775
2658,Mexico,NA,0,0,0,0,0,0,0,0,15063.979224843135
2659,Mexico,NA,0,0,0,0,0,0,0,0,22911.091250051428
2660,Mexico,NA,0,0,0,0,0,0,0,0,31189.504870233315
2661,Mexico,NA,0,0,0,0,0,0,0,0,39631.45626686469
2662,Mexico,NA,0,0,0,0,0,0,0,0,48151.0066106055
2663,Honduras,NA,0,1,0,0,0,0,0,1,28890.184075009158
2664,Honduras,NA,0,1,0,0,0,0,0,1,24570.634767795804
2665,Honduras,NA,0,1,0,0,0,0,0,1,22864.589432066103
2666,Honduras,NA,0,1,0,0,0,0,0,1,23498.333726031997
2667,Honduras,NA,0,1,0,0,0,0,0,0,28077.708378135332
2668,Honduras,NA,0.3711343662970485,1,0,0,0,0,1,0,27072.30560996953
2669,Honduras,NA,1,0,0,0,0,0,0,0,23118.53247062875
2670,Honduras,NA,0,0,0,0,0,0,0,0,22271.517197210134
2671,Honduras,NA,0,0,0,0,0,0,0,0,23744.62410306374
2672,Belize,NA,0,0,0,0,0,0,0,0,28758.514124469184
2673,Honduras,NA,0,0,0,0,0,0,0,0,27953.73949789193
2674,Belize,NA,0,0,0,0,1,0,0,0,33897.13749029868
2675,Belize,NA,0,0,0,0,1,0,0,0,40824.261268962
2676,Belize,NA,0.3748438150770512,0,0,0,1,0,0,0,38120.773152012436
2677,Belize,NA,0.9897460601472714,0,0,0,1,0,0,0,30771.880579588193
2678,Belize,NA,0.9992992291520673,0,0,0,0,0,0,0,24268.795237763246
2679,Belize,NA,0,0,0,0,0,0,0,0,21326.68833702767
2680,Belize,NA,1,0,0,0,0,0,0,0,17948.12509282328
2681,Belize,NA,0.9904458598726115,0,0,0,0,0,0,0,22010.954721849703
2682,Belize,NA,0.8063872255489022,0,0,0,0,0,0,0,13432.369472242783
2683,Belize,NA,0,0,0,0,0,0,0,0,5930.551482796917
2684,Belize,NA,0.45054945054945056,0,0,0,0,0,0,0,3567.8088058447506
2685,Belize,NA,0,0,0,0,0,0,0,0,10037.27463186951
2686,Belize,NA,0,0,0,0,0,0,0,0,17838.65587884113
2687,Belize,NA,0,0,0,0,0,0,0,0,24418.416084912245
2688,Belize,NA,0.8849701573521432,0,0,1,0,0,0,0,15768.67426232675
2689,Belize,NA,0.9895833333333334,0,0,0,1,0,0,0,7144.4476264322275
2690,Belize,NA,0.9916434540389972,0,0,1,1,0,1,1,0
2691,Belize,NA,0.9942582247051521,0,0,1,1,0,0,0,1876.17990592523
2692,Belize,NA,0,0,0,1,0,0,0,0,9879.007560131513
2693,Belize,NA,0,0,0,0,0,0,0,0,13315.511970234274
2694,Belize,NA,0,0,0,0,0,0,0,0,13939.42870452467
2695,Belize,NA,0,0,0,0,0,0,0,0,18569.19203888963
2696,Belize,NA,0,0,0,1,1,0,0,0,20474.30610461729
2697,Belize,NA,0,1,0,1,0,0,0,0,22566.882024228085
2698,Belize,NA,0,1,0,1,0,0,0,0,27587.26549499697
2699,Belize,NA,0,1,0,1,0,0,0,0,30385.74347217746
2700,Belize,NA,0,1,0,1,0,0,0,0,25110.580346257677
2701,Belize,NA,0,1,0,1,0,0,0,0,19377.639568545612
2702,Belize,NA,0,0,0,0,0,0,0,0,12316.80052079075
2703,Belize,NA,0,0,0,0,0,0,0,0,11158.028900215015
2704,Mexico,NA,0,0,0,0,0,0,0,0,9816.907936571684
2705,Mexico,NA,0,0,0,0,0,0,0,0,12054.240880308533
2706,Mexico,NA,0,1,0,1,0,0,0,0,18478.782754268173
2707,Mexico,NA,0,1,0,1,0,0,0,0,25917.053940980186
2708,Mexico,NA,0,1,0,1,0,0,0,0,33478.15133323791
2709,Mexico,NA,0,1,0,1,0,0,0,0,41407.13155693415
2710,Mexico,NA,0,1,0,0,0,0,1,1,49581.392385200445
2711,Mexico,NA,0,1,0,0,0,0,0,1,57897.13635351291
2712,Mexico,NA,0,1,0,0,0,0,0,0,64370.23769289357
2713,Mexico,NA,0,1,0,0,0,0,0,0,70244.1160606779
2714,Mexico,NA,0,1,0,0,0,0,1,0,43363.06700908066
2715,Mexico,NA,0,1,0,0,0,0,0,0,34723.80432901555
2716,Mexico,NA,0,0,0,0,0,0,0,0,26098.45960445805
2717,Mexico,NA,0,0,0,0,0,0,0,0,17507.615496443977
2718,Mexico,NA,0,0,0,0,0,0,0,0,9050.061160958916
2719,Mexico,NA,0,0,0,1,1,0,0,0,1739.3448200002986
2720,Mexico,NA,0,0,1,0,1,0,0,0,3204.4874869609794
2721,Mexico,NA,0,0,0,0,0,0,0,0,10063.97922484242
2722,Mexico,NA,0,0,0,0,0,0,0,0,18007.729174433585
2723,Mexico,NA,0,0,0,0,0,0,0,0,26403.511543010583
2724,Mexico,NA,0,0,0,0,0,0,0,0,34928.67781041819
2725,Mexico,NA,0,0,0,0,0,0,0,0,43507.23670110728
2726,Honduras,NA,0,1,0,0,0,0,0,1,24338.63738587313
2727,Honduras,NA,0,1,0,0,0,0,1,1,20891.209318888552
2728,Honduras,NA,0,1,0,0,0,0,0,0,20391.78424779363
2729,Honduras,NA,0,1,0,0,0,0,0,1,22580.926061903254
2730,Honduras,NA,0,0,0,0,0,0,0,0,19859.78717583635
2731,Honduras,NA,0,0,0,0,0,0,0,0,20153.098986253117
2732,Honduras,NA,0,0,0,0,0,0,0,0,23425.451476328977
2733,Belize,NA,0,0,0,0,0,0,0,0,29006.139953294663
2734,Belize,NA,0,0,0,0,1,0,0,0,35832.39502336204
2735,Belize,NA,0,0,0,0,1,0,0,0,43120.773152012334
2736,Belize,NA,1,0,0,0,1,0,0,0,35750.753361636875
2737,Belize,NA,0.9339756472396264,0,0,1,1,0,0,0,29072.01667949099
2738,Belize,NA,0.9155374048635604,0,0,0,0,0,0,0,23711.768000310643
2739,Belize,NA,0.9499205087440381,0,0,1,0,0,0,0,20719.88729671301
2740,Belize,NA,1,0,0,0,0,0,0,0,24619.130879981727
2741,Belize,NA,0,0,0,0,0,0,0,0,27555.56142472059
2742,Belize,NA,0,0,0,0,0,0,0,0,10918.2168430265
2743,Belize,NA,0,0,0,0,0,0,0,0,5961.894598933543
2744,Belize,NA,0,0,0,0,0,0,0,0,7943.677107849421
2745,Belize,NA,0,0,0,0,0,0,0,0,15037.274631869046
2746,Belize,NA,0,0,0,0,0,0,0,0,22772.57978100833
2747,Belize,NA,0,0,0,0,0,0,0,0,20366.332438301586
2748,Belize,NA,0.7312470514231797,0,0,1,1,0,0,0,11923.906276170977
2749,Belize,NA,0,0,0,0,0,0,0,0,4113.6408996065875
2750,Belize,NA,0.9828651685393258,0,0,1,1,0,0,0,1853.4227208876118
2751,Belize,NA,1,0,0,0,1,0,0,0,6876.17990592626
2752,Belize,NA,0.9661508704061895,0,0,1,1,0,0,0,12179.82719648241
2753,Belize,NA,0,0,0,0,0,0,0,0,10740.251585285532
2754,Belize,NA,0,0,0,0,0,0,0,0,13815.217134877928
2755,Belize,NA,0,0,0,0,0,0,0,0,19249.24782328864
2756,Belize,NA,0,0,0,1,0,0,0,0,19661.321847914594
2757,Belize,NA,0,1,0,1,0,0,0,0,22847.93022508862
2758,Belize,NA,0,1,0,1,0,0,0,0,29134.53223867784
2759,Belize,NA,0,1,0,1,0,0,0,0,29461.573986731248
2760,Belize,NA,0,1,0,1,0,0,0,0,23854.70774152197
2761,Belize,NA,0,1,0,1,0,0,0,1,21724.226404842182
2762,Belize,NA,0,0,0,0,0,0,0,0,12703.088568977055
2763,Mexico,NA,0,0,0,0,0,0,0,0,13133.952777399543
2764,Mexico,NA,0,0,0,0,0,0,0,0,12601.941058578846
2765,Mexico,NA,0,0,0,0,0,0,0,0,16732.29235110456
2766,Mexico,NA,0,1,0,1,0,0,0,0,23476.164426963096
2767,Mexico,NA,0,1,0,1,0,0,0,0,30917.053940980477
2768,Mexico,NA,0,1,0,1,0,0,0,0,38470.211282250966
2769,Mexico,NA,0,1,0,1,0,0,0,0,46354.29951129761
2770,Mexico,NA,0,1,0,0,0,0,0,0,54474.62721547621
2771,Mexico,NA,0,1,0,0,0,0,0,0,59698.33104971756
2772,Mexico,NA,0,1,0,0,0,0,0,1,65418.644671286675
2773,Mexico,NA,0,1,0,0,0,0,0,0,71730.7982050563
2774,Mexico,NA,0,1,0,0,0,0,1,0,39294.39132620567
2775,Mexico,NA,0,1,0,0,0,0,1,0,30731.680662514107
2776,Mexico,NA,0,0,0,0,0,0,1,0,22244.62188908845
2777,Mexico,NA,0,0,0,0,0,0,0,0,13971.764728705019
2778,Mexico,NA,0,0,0,0,0,0,0,0,6330.660261718659
2779,Mexico,NA,0,0,0,0,1,0,1,0,1911.8998635949104
2780,Mexico,NA,0,0,0,0,1,0,0,0,5063.979224843177
2781,Mexico,NA,0,0,0,0,0,0,0,0,13177.196885960564
2782,Mexico,NA,0,0,0,0,0,0,0,0,21714.180379500405
2783,Mexico,NA,0,0,0,0,0,0,0,0,30321.159960258705
2784,Mexico,NA,0,0,0,0,0,0,0,0,38951.76315801033
2785,Mexico,NA,0,0,0,0,0,0,0,0,47593.13989326465
2786,Honduras,NA,0,1,0,0,0,0,0,1,25120.16016488752
2787,Honduras,NA,0,1,0,0,0,0,0,1,20002.394949458823
2788,Honduras,NA,0,1,0,0,0,0,0,1,17865.30606283205
2789,Honduras,NA,0,1,0,0,0,0,0,0,18669.531293572276
2790,Honduras,NA,0,1,0,0,0,0,0,0,22751.36821657675
2791,Honduras,NA,0,1,0,0,0,0,1,1,23157.90261644874
2792,Honduras,NA,0,0,0,0,0,0,0,0,18804.71286391025
2793,Honduras,NA,0,0,0,0,0,0,0,0,17271.51719721021
2794,Honduras,NA,0,0,0,0,0,0,0,0,19133.530824804264
2795,Belize,NA,0,0,0,0,0,0,0,0,28016.656254506994
2796,Honduras,NA,0,0,0,0,0,0,0,0,24159.80918682777
2797,Belize,NA,0,0,0,0,1,0,0,0,30843.163878956388
2798,Belize,NA,0,0,0,0,0,0,0,0,38265.977504616116
2799,Belize,NA,0,0,0,0,1,0,0,0,40734.80204253699
2800,Belize,NA,1,0,0,0,1,0,0,0,33932.13646873293
2801,Belize,NA,0.9546601045832052,0,0,0,1,0,0,0,28168.345233979977
2802,Belize,NA,0.9452397995705082,0,0,0,0,0,0,0,24197.550725408088
2803,Belize,NA,0.9828971770039151,0,0,0,1,0,0,0,22948.125092823528
2804,Belize,NA,1,0,0,1,0,0,0,0,25482.612179029256
2805,Belize,NA,0.9148106904231625,0,0,0,0,0,0,0,29107.52356959882
2806,Belize,NA,0.5074626865671642,0,0,0,0,0,0,0,9725.235490722518
2807,Belize,NA,0,0,0,0,0,0,0,0,8493.410630306242
2808,Belize,NA,0,0,0,0,0,0,0,0,12785.724551719628
2809,Belize,NA,0,0,0,0,0,0,0,0,20037.27463186891
2810,Belize,NA,0,0,0,0,1,0,0,0,25118.198701011646
2811,Belize,NA,0.5771215596330275,0,0,0,0,0,0,0,16831.991857144236
2812,Belize,NA,0.9751937984496124,0,0,0,0,0,0,0,9113.640899606575
2813,Belize,NA,0.9478123352662098,0,0,1,1,0,0,0,3466.4861887607403
2814,Belize,NA,0,0,0,0,1,0,0,0,5122.176132145908
2815,Belize,NA,0.9914893617021276,0,0,1,1,0,0,0,11876.179905926003
2816,Belize,NA,0,0,0,1,1,0,0,0,8360.666385609957
2817,Belize,NA,0,0,0,0,0,0,0,0,9322.314948045137
2818,Belize,NA,0,0,0,0,0,0,0,0,15408.204838953661
2819,Belize,NA,0,0,0,0,0,0,0,0,19890.868476430198
2820,Belize,NA,0,0,0,1,0,0,0,0,21215.498607590842
