pid,MPA,beach,mangrove,wildlife,forest,ruins,roads,develop,cellarea,prop_coral,pa_min_dist,country
278,Bahia de Tela,0,0,0,0,0,0,0,21650635.09461248,0,32527.30776685556,Honduras
279,Bahia de Tela,0,0,0,0,0,0,0,21650635.09461236,0,30672.0085273056,Honduras
280,Bahia de Tela,0,0,0,0,0,0,0,21650635.094614983,0,29555.34577091641,Honduras
281,Bahia de Tela,0,0,0,0,0,0,0,21650635.094608665,0,29262.003010351495,Honduras
282,Bahia de Tela,0,0,0,0,0,0,0,21650635.094616175,0.02220178285980128,29816.29045869233,Honduras
283,Bahia de Tela,0,0,0,0,0,0,0,1302994.6040358543,0.020386375311539924,31661.79420002354,Honduras
284,Cayos Cochinos,0,0,0,0,0,0,0,10551645.84674102,0,25555.87213791453,Honduras
285,Cayos Cochinos,0,0,0,0,0,0,0,21650635.094608665,0,24299.14665500583,Honduras
286,Cayos Cochinos,0,0,0,0,0,0,0,21650635.09461701,0.012701877068565095,25120.00496406585,Honduras
287,Cayos Cochinos,0,0,0,0,0,0,0,21650635.094606757,0,26592.300912165352,Honduras
288,Cayos Cochinos,0,0,0,0,0,0,0,19128624.03849876,0,28286.880844628606,Honduras
289,Cayos Cochinos,0,0,0,0,0,0,0,412814.64354014397,0,32437.602366681636,Honduras
290,Sapodilla Cayes,0,0,1,0,0,0,0,13135987.639696479,0.41375966249951895,45298.7642570356,Belize
291,Sapodilla Cayes,0,0,1,0,0,0,0,21650635.094614506,0.4624004166561984,45848.730069943515,Belize
292,Sapodilla Cayes,0,0,1,0,0,0,0,4915786.445828497,0.3688698700530812,45553.29161278837,Belize
293,Bahia de Tela,0,0,0,0,0,0,0,6371279.681214847,0,36343.15963006734,Honduras
294,Bahia de Tela,0,0,0,0,0,0,0,10771220.009285156,0,39109.12918183442,Honduras
295,Bahia de Tela,0,0,0,0,0,0,0,11323069.726332586,0,37516.39829238059,Honduras
296,Bahia de Tela,0,0,0,0,0,0,0,11880580.737546027,0,35570.022453913065,Honduras
297,Bahia de Tela,0,0,0,0,0,0,0,12443753.894403685,0,34248.69127296943,Honduras
298,Bahia de Tela,0,0,0,0,0,0,0,13012590.05279605,0,33626.168536580786,Honduras
299,Bahia de Tela,0,0,0,0,0,0,0,13587090.073062927,0,33741.155389077016,Honduras
300,Bahia de Tela,0,0,0,0,0,0,0,8240133.60145545,0,34586.29675939891,Honduras
301,Cayos Cochinos,0,0,0,0,0,0,0,1197931.4050454497,0,23739.55691387448,Honduras
302,Cayos Cochinos,0,0,0,0,0,0,0,12241401.81345924,0,22507.280526206818,Honduras
303,Cayos Cochinos,0,0,0,0,0,0,0,13977522.61557368,0,23124.54162664442,Honduras
304,Cayos Cochinos,0,0,0,0,0,0,0,8256523.947053671,0,24587.302536267554,Honduras
305,Port Honduras,0,1,0,1,0,0,0,1316561.1711810087,0,4469.780939833761,Belize
306,Port Honduras,0,1,0,0,0,0,0,16705659.741321385,0.29100263053739917,6601.064019532288,Belize
307,Port Honduras,0,0,0,0,0,0,0,16463720.348887324,0.1404246198950172,11342.054170095076,Belize
308,Port Honduras,0,0,0,0,0,0,0,16101123.718112469,0.012529178428775366,16239.676156051944,Belize
309,Port Honduras,0,0,0,0,0,0,0,10579798.336475015,0.17865477863885745,21185.589528201905,Belize
310,Sapodilla Cayes,0,0,0,0,0,0,0,7243411.244751319,0.38784058296494434,40875.05732955488,Belize
311,Sapodilla Cayes,0,0,0,0,0,0,0,21650635.094613314,0.032873776109534854,41234.10678822345,Belize
312,Sapodilla Cayes,0,0,1,0,0,0,0,21650635.094611645,0.46635883760473235,42186.8796375231,Belize
313,Sapodilla Cayes,0,0,1,0,0,0,0,2437337.6683139205,0.14566571430480876,43859.65477758545,Belize
314,Port Honduras,0,1,0,1,0,0,0,5950180.755370269,0,8081.862185662869,Belize
315,Port Honduras,0,1,0,0,0,0,0,21650635.094607532,0.02073843063794218,10950.803937195538,Belize
316,Port Honduras,0,1,0,0,0,0,0,21650635.09461224,0.08357326256647178,15152.00348007225,Belize
317,Port Honduras,0,1,0,0,0,0,0,21650635.094610214,0.1709017510760539,19729.32619349639,Belize
318,Port Honduras,0,0,1,0,0,0,0,21592252.32090032,0.3254298072524736,24472.62582230667,Belize
319,Port Honduras,0,0,0,0,0,0,0,10685140.496206582,0.1854432250955708,29307.263022818246,Belize
321,Sapodilla Cayes,0,0,1,0,0,0,0,19897583.845738053,0.25541784955033714,37567.5113679829,Belize
322,Sapodilla Cayes,0,0,1,0,0,0,0,19895873.22226417,0.02064835530783807,38058.23117768485,Belize
323,Sapodilla Cayes,0,0,1,0,0,0,0,17703019.91237229,0.5301048743924514,39185.047892612325,Belize
324,Port Honduras,0,1,0,0,0,0,0,16341356.246564478,0.019771697515142607,12748.337757276351,Belize
325,Port Honduras,0,1,0,0,0,0,0,21650635.09461385,0.009005167335751659,15729.034598479704,Belize
326,Port Honduras,0,1,0,0,0,0,0,21650635.094608366,0.05394851560501067,19546.499225933578,Belize
327,Port Honduras,1,1,1,0,0,0,0,21423179.909465075,0.12801234985735532,23806.065079694796,Belize
328,Port Honduras,0,0,1,0,0,0,0,21650635.094616473,0.1716910406057779,28308.864992576226,Belize
329,Port Honduras,0,0,0,0,0,0,0,18921222.77568072,0.1141481751193899,32730.406394128797,Belize
330,Sapodilla Cayes,0,0,0,0,0,0,0,168518.4303020714,0.5099407736722517,37550.50812572279,Belize
331,Sapodilla Cayes,0,0,1,0,0,0,0,330652.8396149481,0.6356663551302538,37840.78808097627,Belize
332,Sapodilla Cayes,0,0,0,0,0,0,0,330771.527742339,0,38779.46891497629,Belize
334,Port Honduras,0,1,0,0,0,0,0,1730039.211828821,0,17774.768609104067,Belize
335,Port Honduras,0,1,0,0,0,0,0,13176681.954534166,0.008816850581107092,20612.737613656114,Belize
336,Port Honduras,1,1,1,0,0,0,0,13788997.374168336,0.012507366942246067,24177.428616763344,Belize
337,Port Honduras,1,1,1,0,0,0,0,14920465.076139895,0.13946062950357613,28181.752200813175,Belize
338,Port Honduras,0,0,1,0,0,0,0,21650635.094608307,0.2062428039089736,29167.786790061364,Belize
339,Port Honduras,0,0,0,0,0,0,0,7479811.93593955,0,28405.6093348026,Belize
340,Port Honduras,0,0,0,0,0,0,0,2121048.442260377,0,25659.682755967282,Belize
341,Port Honduras,1,0,1,0,0,0,1,8682019.953759316,0.020616720060674217,26349.142875262634,Belize
342,Port Honduras,0,0,0,0,0,0,0,20267469.676624417,0.0370724114754518,24301.314729465663,Belize
343,Port Honduras,1,0,0,0,0,0,0,4109358.40904037,0.017134937727576523,22584.496510828456,Belize
344,Port Honduras,1,0,0,0,0,0,0,8607316.462441871,0,19613.64912417581,Belize
345,Port Honduras,0,1,0,0,0,0,1,1385781.9685609043,0,18292.89844397497,Belize
346,Laughing Bird Caye,0,0,0,0,0,0,0,2242203.7120120525,0.008285142106694532,18076.433107653094,Belize
347,Laughing Bird Caye,0,0,0,0,0,0,0,3759731.2370135784,0.03886479906729845,19564.424110418237,Belize
348,Laughing Bird Caye,0,1,0,0,0,0,0,14702474.56882292,0.069183779276842,16949.992852108677,Belize
349,Laughing Bird Caye,0,0,0,0,0,0,0,7808445.407152653,0.06073146644270417,19520.2512837425,Belize
350,Laughing Bird Caye,0,0,0,0,0,0,0,12147928.122460783,0.013426428595923412,17326.786413814312,Belize
351,Laughing Bird Caye,0,0,0,0,0,0,0,293725.3434880972,0,21056.858646199857,Belize
352,South Water Caye,0,0,0,0,0,0,0,4585443.406011522,0.05224657218321501,13250.959173027315,Belize
353,South Water Caye,0,0,0,0,0,0,0,4683981.727546699,0.0733385857390534,17964.700251122,Belize
354,South Water Caye,0,0,0,0,0,0,0,1030613.0814141259,0,22960.998966608207,Belize
355,South Water Caye,0,0,0,0,0,0,0,9132563.176797867,0.025706715059478843,13280.699787746047,Belize
356,South Water Caye,0,1,0,0,0,0,0,21650635.09461212,0.12677841858351463,15637.870824347116,Belize
357,South Water Caye,0,1,0,0,0,0,0,19163315.486960053,0.16084480874610646,20591.849233305784,Belize
358,South Water Caye,0,1,0,0,0,0,0,20623638.927459,0.1766066685986047,14808.590655755535,Belize
359,South Water Caye,0,0,1,0,0,0,0,21650635.09460783,0.48921407627407015,19178.54330566022,Belize
360,South Water Caye,0,0,0,0,0,0,0,8635755.398661852,0.47428201119390495,23922.745959762433,Belize
361,South Water Caye,0,1,0,0,0,0,0,8496039.266914755,0.07855651442873579,16541.98197466045,Belize
362,South Water Caye,0,1,1,0,0,0,0,21650635.09461695,0.2955888202576148,19016.01408831353,Belize
363,South Water Caye,0,1,1,0,0,0,0,21463270.4966439,0.4952180312988923,23261.342238468344,Belize
364,South Water Caye,0,0,0,0,0,0,0,24945.69922876358,0.6846568928433662,28669.676845483194,Belize
365,South Water Caye,0,0,0,0,0,0,0,14920951.794466138,0.05376280953387931,20322.520701978894,Belize
366,South Water Caye,0,1,0,0,0,0,0,21650635.094609737,0.3183818789546992,23661.832372305027,Belize
367,South Water Caye,0,0,0,0,0,0,0,12436267.928152084,0.27643466822189594,27647.125748317067,Belize
368,South Water Caye,0,0,0,0,0,0,0,18135644.371680975,0.09273496719761347,25116.041333338115,Belize
369,South Water Caye,0,1,0,0,0,0,0,21650635.09461534,0.2922738811745764,26422.10891663648,Belize
370,South Water Caye,0,0,0,0,0,0,0,3030402.3465785473,0.4762156094303066,28417.18853198877,Belize
371,South Water Caye,0,0,0,0,0,0,0,249221.2308522761,0,24323.693534034068,Belize
372,South Water Caye,0,1,0,0,0,0,0,20642183.303097486,0.13653167674582503,21542.79047527073,Belize
373,South Water Caye,0,1,1,0,0,0,0,21594082.879018784,0.30677233775443613,23420.089366211676,Belize
374,South Water Caye,0,0,1,0,0,0,0,17274840.82820666,0.43690158233931703,25909.757109148843,Belize
375,South Water Caye,0,0,0,0,0,0,0,1949769.7893493176,0,18979.454550622333,Belize
376,South Water Caye,0,1,0,0,0,0,0,21639232.435708925,0.19748082101330122,18424.56424939582,Belize
377,South Water Caye,0,1,1,0,0,0,0,21650635.09461534,0.15776540352081714,20911.22892882704,Belize
378,South Water Caye,0,0,1,0,0,0,0,9179729.524089813,0.06941326616439117,23910.003341149284,Belize
379,South Water Caye,0,0,0,0,0,0,0,4879429.719532132,0,15398.902895107116,Belize
380,South Water Caye,0,1,0,0,0,0,0,21650635.094609976,0.037700636350603355,15913.62551942791,Belize
381,South Water Caye,0,0,1,0,0,0,0,21650635.094607234,0.17033921731485283,19043.430406113926,Belize
382,South Water Caye,0,0,0,0,0,0,0,1238150.2751452923,0,22848.65436064998,Belize
383,South Water Caye,0,0,0,0,0,0,0,8199500.408702254,0,13039.130626310573,Belize
384,South Water Caye,0,1,1,0,0,0,0,21650635.09460914,0.047571940637995774,14269.415667477815,Belize
385,South Water Caye,0,1,1,0,0,0,0,16314236.268965721,0.32354245983058694,18385.455880972706,Belize
386,South Water Caye,0,0,0,0,0,0,0,4752388.320744962,0.028359819744027133,12634.789232214123,Belize
387,South Water Caye,0,1,1,0,0,0,0,6393031.5911067845,0.01401610807748064,15217.615532077562,Belize
388,South Water Caye,0,0,0,0,0,0,0,1462905.9906912148,0.4116050247954675,19791.029797228435,Belize
389,Turneffe Atoll,0,0,0,0,0,0,0,4162779.420445204,0,24675.436455261563,Belize
390,Turneffe Atoll,0,0,0,0,0,0,0,4299261.262122713,0,22002.458861222425,Belize
391,Turneffe Atoll,0,0,0,0,0,0,0,4298140.436293088,0,19710.598128879872,Belize
392,Turneffe Atoll,0,0,0,0,0,0,0,687121.2703178078,0,19123.973947566697,Belize
393,Turneffe Atoll,0,0,1,0,0,0,0,9493738.216882706,0,23165.13636344312,Belize
394,Turneffe Atoll,0,0,0,0,0,0,0,21650635.094616055,0.07493709034134814,19719.34521340348,Belize
395,Turneffe Atoll,0,1,1,0,0,0,1,21650635.09461212,0.15041215839326727,17002.45886122244,Belize
396,Turneffe Atoll,0,0,1,0,0,0,0,20933591.054188013,0,14781.173498270335,Belize
397,Turneffe Atoll,0,0,0,0,0,0,0,538484.8478255868,0,15039.815661621955,Belize
398,Turneffe Atoll,0,0,0,0,0,0,0,414133.8006275892,0,22679.72489286973,Belize
399,Turneffe Atoll,0,0,1,0,0,0,0,21650635.09461689,0.033721357909633626,18482.395789633934,Belize
400,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094603777,0.09195513941112068,14792.835665726509,Belize
401,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094612002,0.23916810057029722,12002.458861222683,Belize
402,Turneffe Atoll,0,0,0,0,0,0,0,19249624.999892592,0,9922.625729802772,Belize
404,Turneffe Atoll,0,0,1,0,0,0,0,13614328.26505351,0,18556.544198852636,Belize
405,Turneffe Atoll,0,1,0,0,0,0,0,21650635.0946095,0.14608418926724864,14020.498047947425,Belize
406,Turneffe Atoll,0,1,0,0,0,0,0,21650635.09460807,6.23088881879714e-4,9939.989860203837,Belize
407,Turneffe Atoll,0,1,0,0,0,0,1,21650635.094611287,0.2399814711494517,7002.4588612225425,Belize
408,Turneffe Atoll,0,0,0,0,0,0,0,16840824.246684194,0,5332.345896650193,Belize
409,Turneffe Atoll,0,0,0,0,0,0,0,2767741.806006789,0,19927.16013593755,Belize
410,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094611764,0.1454205568462335,14977.341018745998,Belize
411,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094605565,0,10077.190923083866,Belize
412,Turneffe Atoll,0,1,0,0,0,0,0,21650635.09461415,0,5364.588503207349,Belize
413,Turneffe Atoll,0,1,1,0,0,0,1,21650635.094615817,0.18950645147953288,2002.4588612221687,Belize
414,Turneffe Atoll,0,0,0,0,0,0,0,14207792.225023985,0.01584701626086738,2225.362152069872,Belize
415,Turneffe Atoll,0,0,0,0,0,0,0,13500654.025870323,0.003707805394276847,17277.09670915304,Belize
416,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094615817,0.07484847025869223,12277.096709152165,Belize
417,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094609737,0,7277.096709152071,Belize
418,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094607234,0,2277.0967091529565,Belize
419,Turneffe Atoll,0,1,1,0,0,0,1,21650635.094607353,0.21667565283453744,0,Belize
420,Turneffe Atoll,0,0,0,0,0,0,0,11096854.882831812,0,2722.903290846656,Belize
421,Turneffe Atoll,0,0,0,0,0,0,0,212751.6549449563,0,20055.91112352328,Belize
422,Turneffe Atoll,0,0,0,0,0,0,0,21606887.677168727,0.11459560953978408,15148.221146496795,Belize
423,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094613194,0,10329.454816768271,Belize
424,Turneffe Atoll,0,1,0,0,0,0,0,21650635.0946126,0,5824.6604811029565,Belize
425,Turneffe Atoll,0,1,1,0,0,0,0,21650635.0946151,0.03248369433352877,2774.637847930103,Belize
426,Turneffe Atoll,0,0,1,0,0,0,0,21650635.094610095,0.12497101206953615,2997.541138776904,Belize
427,Turneffe Atoll,0,0,0,0,0,0,0,5254779.4889496565,0,6195.541585452033,Belize
428,Turneffe Atoll,0,0,0,0,0,0,0,5026012.811722517,0,18900.131808600287,Belize
429,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094605684,0.14305278735792695,14472.180737227045,Belize
430,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094612956,0,10567.546933864955,Belize
431,Turneffe Atoll,0,1,0,0,0,0,0,21650635.09461105,0.0026296801943924385,7774.637847930238,Belize
432,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094610572,0.27366827488105583,6223.3136337725055,Belize
433,Turneffe Atoll,0,0,0,0,0,0,0,21431825.83908212,0,7997.541138777618,Belize
434,Turneffe Atoll,0,0,0,0,0,0,0,511980.9159822464,0,11711.13090765385,Belize
435,Turneffe Atoll,0,0,0,0,0,0,0,6688027.176961184,0,19031.300369924207,Belize
436,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094617248,0.15714131177934834,15473.184115712194,Belize
437,Turneffe Atoll,0,1,0,0,0,0,0,21650635.09461081,0,12774.637847929745,Belize
438,Turneffe Atoll,0,1,1,0,0,0,1,21650635.09461403,0.12962443134025686,10792.405249229418,Belize
439,Turneffe Atoll,0,0,1,0,0,0,0,21650635.094612956,0.03971597139351545,10895.184439561457,Belize
440,Turneffe Atoll,0,0,0,0,0,0,0,17156339.02545631,0,12997.541138777788,Belize
441,Turneffe Atoll,0,0,0,0,0,0,0,8286143.647730231,0,20424.63720994901,Belize
442,Turneffe Atoll,0,1,0,0,0,0,0,21650635.09461403,0.14132788640899582,17774.637847929553,Belize
443,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094611645,0.010598536946132598,15627.616246341408,Belize
444,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094607353,0.2378322243343841,14881.24398198501,Belize
445,Turneffe Atoll,0,0,1,0,0,0,0,21650635.094606996,0.024717125721403246,15769.605428160487,Belize
446,Turneffe Atoll,0,0,0,0,0,0,0,10932196.78629911,0,17997.509627632127,Belize
447,Turneffe Atoll,0,0,0,0,0,0,0,9888952.83472228,0,22774.637847930655,Belize
448,Turneffe Atoll,0,0,0,0,0,0,0,21650635.094608903,0.0842458953851527,20541.878395662807,Belize
449,Turneffe Atoll,0,1,0,0,0,0,0,21650635.094616175,0.1279206114297327,19344.19295113322,Belize
450,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094611883,0.18849453618795728,19401.722445163556,Belize
451,Turneffe Atoll,0,0,0,0,0,0,0,21650635.094615817,0.12059128861907481,20704.00605553468,Belize
452,Turneffe Atoll,0,0,0,0,0,0,0,2558198.2537999153,0,23006.548385054313,Belize
453,Turneffe Atoll,0,0,0,0,0,0,0,11496472.751508236,0,23491.662507508157,Belize
454,Turneffe Atoll,0,0,0,0,0,0,0,21650635.094610095,0.031185942903802496,24019.662350040784,Belize
455,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094611645,0.24891560263644044,23540.883847435372,Belize
456,Turneffe Atoll,0,1,1,0,0,0,0,21650635.094612956,0.31290744499839473,24112.28411467691,Belize
457,Turneffe Atoll,0,0,0,0,0,0,0,14927014.547006965,0,25663.812618849344,Belize
458,Turneffe Atoll,0,0,0,0,0,0,0,13108721.414197326,0,22004.85014991641,Belize
459,Turneffe Atoll,0,0,0,0,0,0,0,21650635.094611406,0.19230745257870702,24050.535762425036,Belize
460,Turneffe Atoll,0,1,0,0,0,0,1,21650635.094616055,0.1699675887358405,28002.653868985926,Belize
461,Turneffe Atoll,0,0,0,0,0,0,0,21650635.09460914,0.2427748879405741,28920.19461578242,Belize
462,Turneffe Atoll,0,0,0,0,0,0,0,2563743.091374755,0,30890.947975594387,Belize
463,Turneffe Atoll,0,0,0,0,0,0,0,14725716.841471553,0,21590.67078493092,Belize
464,Turneffe Atoll,0,0,0,0,0,0,0,21650635.09460771,0.15958292180839262,23978.75773127172,Belize
465,Turneffe Atoll,0,0,0,0,0,0,0,21650635.09461665,0.2788415987445613,28593.333239008534,Belize
466,Turneffe Atoll,0,0,0,0,0,0,0,14926862.469517589,0,33319.312554418575,Belize
467,Turneffe Atoll,0,0,0,0,0,0,0,12948076.342344737,0,21604.085535044058,Belize
468,Turneffe Atoll,0,0,0,0,0,0,0,15869387.821895694,0,25034.228984404443,Belize
469,Turneffe Atoll,0,0,0,0,0,0,0,15870920.782128414,0,29905.09031729788,Belize
470,Turneffe Atoll,0,0,0,0,0,0,0,2059122.7690384388,0,34812.36554433694,Belize
471,Caye Caulker,0,0,1,0,0,0,0,1650602.0461169928,0.9279886393344893,1526.895229284364,Belize
472,Caye Caulker,0,0,1,0,0,0,0,7949530.450319052,0.264360364528172,2257.5449442955405,Belize
473,Caye Caulker,0,0,1,0,0,0,0,12215267.040105283,0.3266097918823559,1259.697790563475,Belize
474,Caye Caulker,0,0,0,0,0,0,0,1638496.4458007812,0,4259.888996357872,Belize
475,Caye Caulker,0,1,0,0,0,0,0,4335059.37435665,0,5210.344276273246,Belize
476,Caye Caulker,0,0,0,0,0,0,0,11725226.795151114,0.29553526758091464,4655.243491139351,Belize
477,Hol Chan,0,1,0,0,0,0,0,4934068.908456862,0.11412738423677754,11025.249894388142,Belize
478,Hol Chan,0,0,0,0,0,0,0,4854919.284302831,0.010026390579674742,8723.624872488792,Belize
479,Hol Chan,0,0,1,0,0,0,0,1940186.0555882026,0.25930090598504696,7196.505952313612,Belize
480,Hol Chan,0,0,0,0,0,0,0,3545628.099505663,0,15705.949774621322,Belize
481,Hol Chan,0,1,1,0,0,0,0,15375907.30044645,0.04763420327624423,10973.208631806225,Belize
482,Hol Chan,1,1,0,0,0,0,1,20853920.55821526,0.07320118755894965,6908.408266875802,Belize
483,Hol Chan,0,0,1,0,0,0,1,15812248.767063715,0.2550574242862846,4994.536955740147,Belize
484,Hol Chan,0,0,0,0,0,0,0,381800.70406007767,0,5034.725443572266,Belize
485,Hol Chan,0,0,0,0,0,0,0,1511223.9794092774,0,22626.555217145695,Belize
486,Hol Chan,0,0,0,0,0,0,0,18452331.9737643,0,17626.555064577748,Belize
487,Hol Chan,0,0,0,0,0,0,0,21650635.09460926,0,12626.555064578488,Belize
488,Hol Chan,0,0,0,0,0,0,0,21650635.094611883,0.0038171571422186083,7626.5550645775475,Belize
489,Hol Chan,1,1,0,0,0,0,0,16993722.494470954,0.02150609385055697,2895.7782217848753,Belize
490,Hol Chan,0,0,0,0,0,0,0,3070337.249931693,0,20185.91368007417,Belize
491,Hol Chan,0,1,0,0,0,0,0,21041140.4116455,0,15205.44509225564,Belize
492,Corozal Bay,0,0,0,0,0,0,0,320223.7638024826,0,17740.93291248829,Belize
493,Hol Chan,0,0,0,0,0,0,0,21366394.31730163,5.116409732628945e-4,10244.023126087704,Belize
494,Corozal Bay,0,1,0,0,0,0,0,284234.1206394484,0.01996979377360278,13353.818763414884,Belize
495,Hol Chan,0,0,0,0,0,0,0,21650635.094612002,0,5354.853794645628,Belize
496,Hol Chan,1,1,0,0,0,0,0,12361857.025091559,0.008970861797394982,2884.7901123936435,Belize
497,Hol Chan,0,0,0,0,0,0,0,134352.7894396547,0,19162.842380732614,Belize
498,Corozal Bay,0,1,0,0,0,0,0,8960483.477774022,0,18580.49682797807,Belize
499,Hol Chan,0,0,0,0,0,0,0,1793108.652352923,0,14429.954292199565,Belize
500,Corozal Bay,0,1,0,0,0,0,0,19858682.8478173,0,13927.286588877058,Belize
501,Hol Chan,0,0,0,0,0,0,0,20275708.47903037,0,9628.2792378979575,Belize
502,Corozal Bay,0,1,0,0,0,0,0,1374918.0795435905,0,13423.598256069825,Belize
503,Hol Chan,0,0,0,0,0,0,0,21650635.094607353,0,6402.930192090297,Belize
504,Hol Chan,1,1,0,0,0,0,0,10283053.620683312,0.0036438925190107547,5172.462977513642,Belize
505,Hol Chan,1,1,0,0,0,0,1,12357074.043820783,0.29786457327882876,7198.7316872476895,Belize
507,Corozal Bay,0,0,0,0,0,0,0,12689131.258851,0,18248.249605089077,Belize
508,Hol Chan,0,0,0,0,0,0,0,8407720.01924324,0,14378.214875422718,Belize
509,Corozal Bay,0,0,0,0,0,0,0,13242903.319665074,0,15161.185755010894,Belize
510,Hol Chan,0,1,0,0,0,0,0,21650635.094610214,0.0027462952091723085,11402.930192089827,Belize
511,Hol Chan,0,0,0,0,0,0,0,21650635.094608426,0,9148.910399741037,Belize
512,Hol Chan,1,1,0,1,0,0,0,11992098.990552334,0.02461573928686312,9804.723571688332,Belize
513,Hol Chan,1,1,0,1,0,0,0,9733634.01321742,0.3012389953630965,11277.145645209253,Belize
514,Corozal Bay,1,1,1,0,0,0,0,18070274.425082266,0,19255.19059694714,Belize
515,Hol Chan,0,0,0,0,0,0,0,12752625.928352123,0,16402.93019208967,Belize
516,Corozal Bay,0,0,0,0,0,0,0,8899719.88049829,0,18225.237754226473,Belize
517,Hol Chan,0,1,0,0,0,0,0,13691117.443719119,0.008427686950357454,14061.716233211731,Belize
518,Corozal Bay,0,0,0,0,0,0,0,7965129.050695509,0.024003414670603854,16759.687701819203,Belize
519,Hol Chan,0,1,0,0,0,0,0,13692422.891607525,0.020626993063772536,13094.514606414381,Belize
520,Corozal Bay,0,1,0,0,0,0,0,7962926.270326406,0.4188800427176436,16553.159590443793,Belize
521,Hol Chan,1,1,0,1,0,0,0,7013912.577511208,0.020513718005109552,13971.426631944812,Belize
