pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop
7057,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,70275.00181859104,0
7058,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,78247.94600255613,0
7059,Honduras,NA,21650635.094611526,0,0,0,0.5294337429425524,0,0,0,1,1,53515.058284769926,0
7060,Honduras,NA,21650635.09461105,0,0,0,0.3126037861175808,0,0,0,1,0,47652.27530010276,0
7061,Honduras,NA,21650635.094611764,0,0,0,0.939845566257062,0,0,0,0,1,42750.639987387745,0
7062,Honduras,NA,21650635.09461105,0,0,0,0.9768349385586554,0,0,0,0,0,39172.63199461912,0
7063,Honduras,NA,21650635.09461105,0,0,0,0.9692793091996382,0,0,0,0,0,37301.1122547371,0
7064,Honduras,NA,13095238.90072608,0,0,0,0.9002391173444413,0,0,0,0,0,37138.81474697561,0.006244230143251367
7065,Honduras,NA,7672157.679990083,0,0,0,0,0,0,0,0,0,21668.01516520763,0
7066,Honduras,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,13408.180774277002,0
7067,Honduras,NA,21650635.09461105,0,0,0,0,0,1,0,0,0,5591.789755051352,0
7068,Honduras,NA,21650635.094611526,0.13176685486549528,0.13176685486549528,0.13176685486549528,0.2263367651942912,1,1,0,1,1,1551.823298002233,0.011054011087747277
7069,Honduras,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,8449.164159616093,0
7070,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,16581.167522801574,0
7071,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,51250.87346808235,0
7072,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,48849.67397869196,0
7073,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,47915.85608551328,0
7074,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,48156.22156547605,0
7075,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,47101.01780069715,0
7076,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,44088.05304604524,0
7077,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,42649.81787675295,0
7078,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,42651.775976385135,0
7079,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,41312.579221340144,0
7080,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,35581.08268301219,0
7081,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,31096.725500268854,0
7082,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,28600.68580965569,0
7083,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,28319.507235797704,0
7084,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,30049.748451892472,0
7085,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,33970.285161675,0
7086,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,39249.545188883276,0
7087,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,45548.786707771935,0
7088,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,52524.82406982457,0
7089,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,59930.22532057722,0
7090,Mexico,NA,21650635.094610095,0,0,0,NA,0,0,0,0,0,67481.20450016377,0
7091,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,75252.09720538529,0
7092,Honduras,NA,21650635.09461063,0,0,0,0.6988542012620791,0,0,0,0,0,58371.92113392591,0
7093,Honduras,NA,21650635.094611704,0,0,0,0.14700265692461087,0,0,0,1,1,52347.55311962333,0
7094,Honduras,NA,21650635.09461063,0,0,0,0.7250498173364744,0,0,0,1,1,47139.624475237055,0
7095,Honduras,NA,21650635.09461063,0,0,0,0.9674111590834162,0,0,0,0,1,43058.35660729432,0
7096,Honduras,NA,21650635.094611824,0,0,0,0.9573646629026922,0,0,0,1,1,40446.26004682592,0
7097,Honduras,NA,21650635.09461063,0,0,0,0.9721022915975314,0,0,0,1,1,39593.183072445994,0
7098,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,18322.041622761073,0
7099,Honduras,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,10591.78975505182,0
7100,Honduras,NA,21650635.09461063,0,0,0,0,0,1,0,0,0,4223.9357917799425,0
7101,Honduras,NA,21650635.094611704,0.27196114247758424,0.2720441713716394,0.27187811358352915,0.4649202922617106,1,0,0,1,1,6072.297301827904,0.026320325136611682
7102,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,13448.160244797029,0
7103,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,21433.612747102772,0
7104,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,52282.97597808054,0
7105,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,50676.900000964495,0
7106,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,50410.71914546748,0
7107,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,51243.33343320258,0
7108,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,47763.9623396907,0
7109,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,45625.06593876693,0
7110,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,45052.98975226515,0
7111,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,45629.64184020829,0
7112,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,40241.96296759343,0
7113,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,35290.34535717557,0
7114,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,31959.370572217325,0
7115,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,30779.71691229855,0
7116,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,31327.137127603197,0
7117,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,34020.32352220149,0
7118,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,38479.395495824945,0
7119,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,44043.49044682967,0
7120,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,50487.565040868176,0
7121,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,57516.601053711696,0
7122,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,64930.225320577505,0
7123,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,72477.68769765412,0
7124,Mexico,NA,21650635.094610274,0,0,0,NA,0,0,0,0,0,80232.04090022066,0
7125,Honduras,NA,21650635.09461093,0,0,0,0.425689139820676,0,0,0,0,0,57094.59951647528,0
7126,Honduras,NA,21650635.09461093,0,0,0,0.2563101959482011,0,0,0,0,1,51639.821572127985,0
7127,Honduras,NA,21650635.094611883,0,0,0,0.9239455330454991,0,0,0,0,0,47154.52311343702,0
7128,Honduras,NA,21650635.09461093,0,0,0,0.9613085353703505,0,0,0,1,1,43936.6239953689,0
7129,Honduras,NA,21650635.09461093,0,0,0,0.9682829624709819,0,0,0,0,0,42276.52783951137,0
7130,Honduras,NA,3657633.106616199,0,0,0,0.6553793810103336,0,0,0,0,0,42133.39995223051,0.1439094303677158
7131,Honduras,NA,13393795.991051555,0,0,0,0,0,0,0,0,0,23272.62569579729,0
7132,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,15591.789755051508,0
7133,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,8588.336924201221,0
7134,Honduras,NA,21650635.09461093,0.046122550647627374,0.046122550647627374,0.046122550647627374,0.013575224178014537,1,0,0,0,0,6541.459475706423,0.005630091583607789
7135,Honduras,NA,21650635.09461093,0.1756891398206652,0.1756891398206652,0.1756891398206652,0.008468947193623748,1,0,0,0,0,11015.327207821367,0.006884979939179751
7136,Honduras,NA,21650635.094611883,0,0,0,0,0,0,0,0,0,18447.700478468952,0
7137,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,53762.13465821184,0
7138,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,52915.080455300784,0
7139,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,53132.83495773975,0
7140,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,51662.71165341883,0
7141,Mexico,NA,21650635.094612837,0,0,0,NA,0,0,0,0,0,48931.44509324791,0
7142,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,47639.65640559245,0
7143,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,47641.40941935213,0
7144,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,44975.7459312771,0
7145,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,39671.28198103061,0
7146,Mexico,NA,21650635.094612837,0,0,0,NA,0,0,0,0,0,35704.390569816074,0
7147,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,33552.889561191834,0
7148,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,33313.53567547897,0
7149,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,34796.32956426413,0
7150,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,38233.19818022847,0
7151,Mexico,NA,21650635.094612837,0,0,0,NA,0,0,0,0,0,43069.317743956126,0
7152,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,48878.74081792325,0
7153,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,55437.320254154656,0
7154,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,62509.692448272006,0
7155,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,69930.22532057697,0
7156,Mexico,NA,21650635.094612837,0,0,0,NA,0,0,0,0,0,77474.62466643177,0
7157,Honduras,NA,21650635.09461069,0,0,0,0.8136831617403298,0,0,0,0,0,61881.50184248622,0
7158,Honduras,NA,21650635.09461111,0,0,0,0.5642228495516638,0,0,0,1,1,56224.53333142249,0
7159,Honduras,NA,21650635.09461069,0,0,0,0.7223513782796805,0,0,0,0,1,51410.85514160184,0
7160,Honduras,NA,21650635.09461069,0,0,0,0.9692793091996542,0,0,0,1,0,47696.476855689674,0
7161,Honduras,NA,21650635.094611883,0,0,0,0.9727250083028887,0,0,0,0,0,45352.30735585489,0
7162,Honduras,NA,21650635.09461069,0,0,0,0.958444038525459,0,0,0,1,1,44593.183072445536,0
7163,Honduras,NA,2521452.0890871286,0,0,0,0,0,0,0,0,0,28240.626840196677,0
7164,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,20591.78975505165,0
7165,Honduras,NA,21650635.094611883,0,0,0,0,0,0,0,0,0,13404.380950798282,0
7166,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,9122.72821567957,0
7167,Honduras,NA,21650635.09461111,0.10785453337761919,0.10785453337761919,0.10785453337761919,0.5749750913318036,1,0,0,1,0,10112.137807896395,0.02342587558001162
7168,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,15993.81356865638,0
7169,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,23447.436787779177,0
7170,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,55652.71483845906,0
7171,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,55410.44197573504,0
7172,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,55737.55872283002,0
7173,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,52506.4376615876,0
7174,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,50568.53309558566,0
7175,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,50052.98975226557,0
7176,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,49761.63040601234,0
7177,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,44183.851717658785,0
7178,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,39726.63646159502,0
7179,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,36799.43663285237,0
7180,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,35779.716912299016,0
7181,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,36251.71292138684,0
7182,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,38602.84421746996,0
7183,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,42616.57510431734,0
7184,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,47741.683926477104,0
7185,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,53744.149050399115,0
7186,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,60395.35354783004,0
7187,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,67503.80658291187,0
7188,Mexico,NA,21650635.094609678,0,0,0,NA,0,0,0,0,0,74930.22532057698,0
7189,Honduras,NA,21650635.094611287,0,0,0,0.9655014945201189,0,0,0,0,0,60874.667347519324,0
7190,Honduras,NA,21650635.094610572,0,0,0,0.18100298904019682,0,0,0,1,1,55790.707135917735,0
7191,Honduras,NA,21650635.094611764,0,0,0,0.712387910993029,0,0,0,0,0,51667.01927516448,0
7192,Honduras,NA,21650635.094610572,0,0,0,0.9750913317835189,0,0,0,0,0,48747.91030223598,0
7193,Honduras,NA,21650635.094610572,0,0,0,0.9681584191299151,0,0,0,0,0,46191.255807946865,0
7194,Honduras,NA,4716803.86619544,0,1.9055575962996266e-4,0,0.8935159569048949,0,0,0,1,1,41671.58394810142,0
7195,Honduras,NA,1121348.482957244,0,0,0,0,0,0,0,0,0,34128.792381246094,0
7196,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,25591.789755051537,0
7197,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,18319.261072015455,0
7198,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,12811.794083878218,0
7199,Honduras,NA,21650635.094611287,0,0,0,0,0,0,0,0,0,11540.07056288707,0
7200,Honduras,NA,21650635.094610572,0.22284955164398543,0.222891066091013,0.22284955164398543,0.3613832613749801,1,0,0,1,0,14550.600331926133,0.006362194755316406
7201,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,20982.53348484264,0
7202,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,28447.265789359466,0
7203,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,57914.43874176823,0
7204,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,58113.46337837238,0
7205,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,56298.895840921214,0
7206,Mexico,NA,21650635.09461224,0,0,0,NA,0,0,0,0,0,53803.49632167206,0
7207,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,52631.42369312709,0
7208,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,52633.0104495753,0
7209,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,48791.54528397132,0
7210,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,43950.06010395734,0
7211,Mexico,NA,21650635.09461224,0,0,0,NA,0,0,0,0,0,40405.45353148382,0
7212,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,38517.444970151286,0
7213,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,38309.12199887071,0
7214,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,39605.32439291458,0
7215,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,42656.47210226848,0
7216,Mexico,NA,21650635.09461224,0,0,0,NA,0,0,0,0,0,47110.566376615236,0
7217,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,52474.47605590158,0
7218,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,58632.20796078986,0
7219,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,65359.78108419041,0
7220,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,72498.7321019427,0
7221,Honduras,NA,21650635.094611466,0,0,0,0.8392975755563091,0,0,0,1,1,60267.15506028634,0
7222,Honduras,NA,21650635.09461093,0,0,0,0.6765609432082658,0,0,0,1,1,55803.29611335968,0
7223,Honduras,NA,21650635.09461093,0,0,0,0.971811690468325,0,0,0,1,0,52401.199749336265,0
7224,Honduras,NA,21650635.094611645,0,0,0,0.9789106609100068,0,0,0,0,0,47478.585636418764,0
7225,Honduras,NA,21650635.09461093,0,0,0,0.984681169046871,0,0,0,0,0,41466.498465997116,0
7226,Honduras,NA,4610482.087311268,0,0,0,0,0,0,0,0,0,31862.73211790412,0
7227,Honduras,NA,21237406.619461298,0,0,0,0,0,0,0,0,0,30591.789755051865,0
7228,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,23270.4366906845,0
7229,Honduras,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,17177.309603025675,0
7230,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,14092.789171106891,0
7231,Honduras,NA,21650635.094611466,0.09224510129525246,0.09224510129525246,0.09224510129525246,0.15580371969445656,1,0,0,1,0,14752.554611657868,0.0020741318340815828
7232,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,19266.151898940057,0
7233,Honduras,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,25975.59143534715,0
7234,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,60410.210686021164,0
7235,Mexico,NA,21650635.094611943,0,0,0,NA,0,0,0,0,0,60267.78036317212,0
7236,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,57292.721120862414,0
7237,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,55522.12565241198,0
7238,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,55052.989752265385,0
7239,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,53469.77678827069,0
7240,Mexico,NA,21650635.094611943,0,0,0,NA,0,0,0,0,0,48321.94037630419,0
7241,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,44283.21142007186,0
7242,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,41677.280448924335,0
7243,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,40779.716912299155,0
7244,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,41194.463934581196,0
7245,Mexico,NA,21650635.094611943,0,0,0,NA,0,0,0,0,0,43277.901414016196,0
7246,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,46893.17266665633,0
7247,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,51659.53655939323,0
7248,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,57252.71077029586,0
7249,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,63537.69010251249,0
7250,Mexico,NA,21650635.094611943,0,0,0,NA,0,0,0,0,0,70329.24879862487,0
7251,Mexico,NA,21650635.094610512,0,0,0,NA,0,0,0,0,0,77494.31211124398,0
7252,Honduras,NA,21650635.094611168,0,0,0,0.9794088342743591,0,0,0,0,0,64820.18941190778,0
7253,Honduras,NA,21650635.094610453,0,0,0,0.16854865493192733,0,0,0,1,1,60071.08150724532,0
7254,Honduras,NA,21650635.094611883,0,0,0,0.6254151444702751,0,0,0,1,1,56262.00059991367,0
7255,Honduras,NA,21650635.094610453,0,0,0,0.9714380604450984,0,0,0,0,1,49242.25903585648,0
7256,Honduras,NA,21650635.094610453,0,0,0,0.9773746263700407,0,0,0,0,0,42603.45615029522,0
7257,Honduras,NA,15173714.470082283,0,0,0,0.9704461057352732,0,0,0,1,1,36814.519920076185,0
7258,Honduras,NA,9905199.832679272,0,0,0,0,0,0,0,0,0,29762.689376750823,0
7259,Honduras,NA,21405092.759857416,0,0,0,0,0,0,0,0,0,29370.97114954492,0
7260,Honduras,NA,21650635.094611883,0,0,0,0,0,0,0,0,0,28238.822945116866,0
7261,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,21816.916893748894,0
7262,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,17450.63334586483,0
7263,Honduras,NA,21650635.094611168,0,0,0,0,0,0,0,0,0,16539.521308686977,0
7264,Honduras,NA,21650635.094610453,0.2825888409166575,0.2825888409166575,0.2825888409166575,0.5528894055131547,1,0,0,0,0,18764.394649004047,0.027937378819325235
7265,Honduras,NA,21650635.094611883,0,0,0,0,0,0,0,0,0,24096.66466477472,0
7266,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,30970.889386481536,0
7267,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,63097.156045361204,0
7268,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,60992.5861923356,0
7269,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,58697.07074427903,0
7270,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,57624.61850188848,0
7271,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,57626.06776891473,0
7272,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,52805.41696001301,0
7273,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,48367.395549733315,0
7274,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,45170.76315724629,0
7275,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,43490.12228255506,0
7276,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,43305.72707445589,0
7277,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,44456.48309741758,0
7278,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,47195.03979587909,0
7279,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,51267.57916342618,0
7280,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,56285.077691489554,0
7281,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,62065.89356283183,0
7282,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,68456.85003539767,0
7283,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,75302.75884577329,0
7284,Honduras,NA,21650635.09461087,0,0,0,0.978121886416518,0,0,0,0,0,64444.25350475439,0
7285,Honduras,NA,21650635.09461069,0,0,0,0.05533875788774795,0,0,0,1,1,58916.2756824761,0
7286,Honduras,NA,21650635.09461069,0,0,0,0.9645466622385114,0,0,0,1,1,51433.297151495084,0
7287,Honduras,NA,21650635.09461212,0,0,0,0.9766688807704966,0,0,0,0,1,44279.09729059126,0
7288,Honduras,NA,21650635.09461069,0,0,0,0.9790767186981602,0,0,0,0,0,37760.99651578655,0
7289,Honduras,NA,3584041.2739942074,0,0,0,0.06846357016694178,1,0,0,0,0,32266.813583942305,0
7290,Honduras,NA,15732051.064414501,0,0,0,0,0,0,0,0,0,28397.212184588163,0
7291,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,26863.6568778747,0
7292,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,27358.587832391284,0
7293,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,26587.51135964472,0
7294,Honduras,NA,21650635.09461212,0,0,0,0,0,0,0,0,0,21457.923984446217,0
7295,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,19078.502120065907,0
7296,Honduras,NA,21650635.09461087,0.07339754234473934,0.07339754234473934,0.07339754234473934,0,1,0,0,0,0,19570.907084089897,2.3851780706764583e-4
7297,Honduras,NA,21650635.09461069,0.036823314513452686,0.036823314513452686,0.03678180006642511,0,0,0,0,0,0,23163.91904486655,0
7298,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,28984.718162166206,0
7299,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,35967.494051757756,0
7300,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,65410.014755484306,0
7301,Mexico,NA,21650635.094612777,0,0,0,NA,0,0,0,0,0,64867.05826092509,0
7302,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,62112.68623200478,0
7303,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,60483.35584675118,0
7304,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,60052.98975226539,0
7305,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,57374.333973567474,0
7306,Mexico,NA,21650635.094612777,0,0,0,NA,0,0,0,0,0,52609.95239357319,0
7307,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,48926.475274617565,0
7308,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,46581.03556965355,0
7309,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,45779.71691229914,0
7310,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,46149.55068015872,0
7311,Mexico,NA,21650635.094612777,0,0,0,NA,0,0,0,0,0,48018.47477715428,0
7312,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,51300.748648219706,0
7313,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,55747.2842729714,0
7314,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,60969.76483424216,0
7315,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,66906.48247336548,0
7316,Mexico,NA,21650635.094612777,0,0,0,NA,0,0,0,0,0,73386.93732521217,0
7317,Honduras,NA,21650635.09461105,0,0,0,0.9934822318167099,0,0,0,0,0,68902.74875591032,0
7318,Honduras,NA,21650635.094610333,0,0,0,0.3318249750913553,0,0,0,1,1,61576.87488995512,0
7319,Honduras,NA,21650635.094611764,0,0,0,0.4729740949850571,0,0,0,1,1,53916.286242737304,0
7320,Honduras,NA,21650635.094610333,0,0,0,0.841414812354759,0,0,0,1,1,46435.142271659235,0
7321,Honduras,NA,21650635.094610333,0,0,0,0.9833111922949883,0,0,0,0,0,39325.26972297646,0
7322,Honduras,NA,21521070.881305575,0,0,0,0.9582001292478867,0,0,0,1,1,32965.60692267793,0
7323,Honduras,NA,20680201.741347432,0,0,0,0,0,0,0,0,0,27874.462161199084,0
7324,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,24844.31608581282,0
7325,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,24373.680663828076,0
7326,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,26159.71540552037,0
7327,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,25813.957450821694,0
7328,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,22246.508505739133,0
7329,Honduras,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,21539.227043803265,0
7330,Honduras,NA,21650635.094610333,0.3191215543009193,0.3191215543009193,0.3191215543009193,0.26208070408504014,1,0,0,0,0,23291.30831592933,0.06604597964391057
7331,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,27767.459093166744,0
7332,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,33905.43504976385,0
