pid,smud_prop,Country,MPA,MPA_short,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,pa_min_dist,ruins,sargassum,roads_min_dist,prop_dev,forest,precip
7375,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.22313117980957,7.429438591003418,3.538064497772161,0,0,0,0.0031250000465661287,94656.28881273794,13373.669532250702,13373.669532250702,0,0,13587.4123450895,0,0,1095.9130859375
7376,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.0031250000465661287,91310.78314332271,17013.497230124907,16726.344693554965,0,0,17078.376764466695,0,0,1095.9130859375
7377,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,1,25.397193908691406,2.136121511459351,0,0,0.994886488195916,1,0.003763000015169382,65946.291876124,30118.69985883779,30118.69985883779,0,0,27369.569011602627,0,0,1226.5743408203125
7378,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,1,0.004112999886274338,62384.23685598458,38612.96041174908,38612.96041174908,0,0,35111.947572861456,0,0,1277.00048828125
7379,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,1,0.004203000105917454,63023.80376370429,38071.56893511963,38071.56893511963,0,0,34304.67512984929,0,0,1277.00048828125
7380,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,0,0.004203000105917454,64172.852865806904,38260.73306377141,38260.73306377141,0,0,34304.61818572597,0,0,1277.00048828125
7381,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.648193359375,0,3.538064497772161,0,0,0,0.004356000106781721,65683.40923724399,39093.772240254,39093.772240254,0,0,35047.4982911162,0,0,1277.00048828125
7382,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,0,0.004356000106781721,67531.21835949655,40531.00493904052,40531.00493904052,0,0,36486.67905895528,0,0,1277.00048828125
7383,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.0042860000394284725,69689.4587237457,42511.19493455984,42511.19493455984,0,0,38542.157423615034,0,0,1243.4111328125
7384,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.0042860000394284725,72119.9717397909,44930.225320577985,44930.225320577985,0,0,41015.707153027484,0,0,1243.4111328125
7385,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.004337000194936991,74667.44606450375,47534.77558966997,47534.77558966997,0,0,43540.59525881548,0,0,1243.4111328125
7386,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.004337000194936991,77436.31387073077,50487.56504086897,50487.56504086897,0,0,46385.89617186528,0,0,1243.4111328125
7387,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,24.633440017700195,0,1.000674949416503,0,0,0,0.0042119999416172504,80421.00415921744,53744.149050399115,53744.149050399115,0,0,49580.76059119384,0,0,1243.4111328125
7388,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.7403621673584,0,3.538064497772161,0,0,0,0.0042119999416172504,83598.40377703116,57252.71077029586,57252.71077029586,0,0,53060.85984732989,0,0,1210.1602783203125
7389,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.00395399983972311,86947.3882193036,60969.76483424246,60969.76483424246,0,0,56772.81265204892,0,0,1210.1602783203125
7390,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,24.7403621673584,0,1.000674949416503,0,0,0,0.00395399983972311,90448.90006102397,64859.47546302365,64859.47546302365,0,0,60673.3546880526,0,0,1210.1602783203125
7391,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.003971999976783991,94085.91141260072,68892.60403507897,68892.60403507897,0,0,64727.85373050949,0,0,1210.1602783203125
7392,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.0026130001060664654,109049.82579431521,25977.5754842964,25977.5754842964,0,0,25662.260342771384,0,0,890.021728515625
7393,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002592999953776598,112641.53473874762,26105.706297246907,26105.706297246907,0,0,25662.857946875178,0,0,890.021728515625
7394,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002592999953776598,115668.12214995982,27169.49345339114,27169.49345339114,0,0,26656.691718035156,0,0,890.021728515625
7395,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002423000056296587,114188.10871203049,29066.386905661253,29066.386905661253,0,0,28536.76103989852,0,0,890.021728515625
7396,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002423000056296587,112910.29120838891,31524.86033178046,31524.86033178046,0,0,30999.354668407217,0,0,890.021728515625
7397,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002309999894350767,111841.60026705512,34285.59969583821,34285.59969583821,0,0,33531.48887617997,0,0,890.021728515625
7398,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.002309999894350767,110988.07701653488,37512.34223211038,37512.34223211038,0,0,36472.790744126425,0,0,942.49267578125
7399,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0023590000346302986,110354.71412386934,33446.61622866545,33446.61622866545,0,0,36478.25932800572,0,0,942.49267578125
7400,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0023590000346302986,109945.31649367095,28647.449258663783,28647.449258663783,0,0,31555.31555436576,0,0,942.49267578125
7401,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0024679999332875013,109762.39022737258,23930.661522573173,23930.661522573173,0,0,26662.274709245652,0,0,942.49267578125
7402,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0024679999332875013,109807.06715853301,19356.569241167115,19356.569241167115,0,0,21820.302190493076,0,0,942.49267578125
7403,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.0024679999332875013,110079.0701609121,15055.795716873867,15055.795716873867,0,0,17075.69904607512,0,0,984.5057373046875
7404,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.290578842163086,15.136513710021973,3.538064497772161,0,0,0,0.0022380000445991755,110576.72167786336,11343.59716088178,11343.59716088178,0,0,12549.218172029901,0,0,984.5057373046875
7405,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.002348999958485365,111296.99486758892,8669.33973828149,8669.33973828149,0,0,8639.151072178964,0,0,984.5057373046875
7406,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,1,0.002348999958485365,112235.60378101416,7241.984989923811,7241.984989923811,0,0,5861.875550492194,0,0,984.5057373046875
7407,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.290578842163086,15.136513710021973,3.538064497772161,0,0,1,0.002348999958485365,113387.12645455525,5063.9792248425365,5063.9792248425365,0,0,3376.3338579333945,0,0,984.5057373046875
7408,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,1,0.002643000101670623,114745.15299198408,4728.5233714647975,4728.5233714647975,0,0,2030.643640805204,0,0,1025.5369873046875
7409,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.230998992919922,11.738956451416016,3.538064497772161,0,0,1,0.002486000070348382,116302.44977938508,6411.130243085259,6411.130243085259,0,0,3044.188885452734,0,0,1025.5369873046875
7410,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,1,0.002486000070348382,118051.13093155439,3547.1840511794776,3547.1840511794776,0,0,3680.976205451542,0,0,1025.5369873046875
7411,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,1,0.002486000070348382,119982.82878708735,3679.515824960447,3679.515824960447,0,0,3799.1460675642234,0,0,1025.5369873046875
7412,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,1,0.0025450000539422035,122088.85654835166,6614.319803987581,6614.319803987581,0,0,5925.573154674841,0,0,1025.5369873046875
7413,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,0,0.0025450000539422035,123117.5304356097,10957.761824717294,10957.761824717294,0,0,8639.787495176111,0,0,1025.5369873046875
7414,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0028899998869746923,118970.92714043242,15697.001686470527,15697.001686470527,0,0,12550.340714194796,0,0,1054.218017578125
7415,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.212200164794922,9.334763526916504,1.000674949416503,0,0,0,0.0028899998869746923,114892.28306872663,17123.79905026989,17123.79905026989,0,0,16005.049309475311,0,0,1054.218017578125
7416,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0032389999832957983,110889.09735783454,14652.59842829616,14652.59842829616,0,0,13587.220901712537,0,0,1054.218017578125
7417,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0032389999832957983,106969.84209077904,13240.192292506505,13240.192292506505,0,0,12550.878911173111,0,0,1054.218017578125
7418,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0028059999458491802,103144.0852449466,13634.762307578609,13634.762307578609,0,0,13587.333447178027,0,0,1054.218017578125
7419,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.22313117980957,7.429438591003418,1.000674949416503,0,0,0,0.0028059999458491802,99422.62079178607,15678.566212272734,15678.566212272734,0,0,16005.31807524099,0,0,1095.9130859375
7420,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.003630999941378832,95817.60135381322,18320.49941679048,18320.49941679048,0,0,18565.53492135807,0,0,1095.9130859375
7421,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.003630999941378832,94090.51320718866,19859.366674263532,19303.610738769185,0,0,21823.984912538373,0,0,1095.9130859375
7422,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.003957999870181084,86794.76968857428,15063.617219286401,14854.317007750802,0,0,23315.7472530721,0,0,1095.9130859375
7423,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,0,0.004304000176489353,85504.70797153107,15778.216864245444,15759.472631863651,0,0,23996.63688058358,0,0,1159.6785888671875
7424,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,0,0.004304000176489353,84837.98528234768,18984.99288719224,18984.99288719224,0,0,26348.511381038505,0,0,1159.6785888671875
7425,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,1,0.004112999886274338,66873.34561806338,42535.95280455819,42535.95280455819,0,0,38874.24135419225,0,0,1277.00048828125
7426,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.648193359375,0,3.538064497772161,0,0,0,0.0045079998672008514,67773.14776697186,42411.63300778842,42411.63300778842,0,0,38542.429460648695,0,0,1277.00048828125
7427,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,0,0.004356000106781721,69024.30559110593,42874.07080955718,42874.07080955718,0,0,38874.111840499325,0,0,1277.00048828125
7428,4.783242018e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,35.120390067635675,4566,0,0,0,24.648193359375,0,3.586857527705193,0,0,0,0.004356000106781721,70608.1437684431,43904.72959919699,43904.72959919699,0,0,39852.29203889382,0,0,1277.00048828125
7429,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.004356000106781721,72502.86318839988,45464.98228938676,45464.98228938676,0,0,41430.063787236235,0,0,1243.4111328125
7430,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.00443200021982193,74684.80685257592,47502.67306131229,47502.67306131229,0,0,43540.75585404717,0,0,1243.4111328125
7431,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,24.633440017700195,0,1.000674949416503,0,0,0,0.00443200021982193,77119.9717397895,49930.225320576676,49930.225320576676,0,0,46017.60877251374,0,0,1243.4111328125
7432,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.633440017700195,0,3.538064497772161,0,0,0,0.004337000194936991,79664.46647780569,52524.82406982457,52524.82406982457,0,0,48539.840882550416,0,0,1243.4111328125
7433,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.004337000194936991,82417.1245754435,55437.320254154656,55437.320254154656,0,0,51351.0542720758,0,0,1243.4111328125
7434,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.003926000092178583,85374.10396235387,58632.20796078986,58632.20796078986,0,0,54483.20756496833,0,0,1243.4111328125
7435,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.003926000092178583,88514.92999186856,62065.89356283274,62065.89356283274,0,0,57883.29792553035,0,0,1210.1602783203125
7436,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.00395399983972311,91820.73859186722,65700.94730784695,65700.94730784695,0,0,61506.16045792628,0,0,1210.1602783203125
7437,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.00395399983972311,95274.35772361256,69505.78256910898,69505.78256910898,0,0,65314.14690355205,0,0,1210.1602783203125
7438,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,25.173810958862305,2.241414070129395,3.538064497772161,0,0,0,0.0026130001060664654,113886.56297998424,30250.33935942052,30250.33935942052,0,0,29865.51890356895,0,0,890.021728515625
7439,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002592999953776598,117436.79180701532,30769.408583784818,30769.408583784818,0,0,30295.65178610904,0,0,890.021728515625
7440,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002423000056296587,119046.20311520898,32069.14370281314,32069.14370281314,0,0,31549.116731366947,0,0,890.021728515625
7441,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002423000056296587,117714.944529912,34060.29141195648,34060.29141195648,0,0,33530.93244988835,0,0,890.021728515625
7442,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.173810958862305,2.241414070129395,0,0,0,0,0.002423000056296587,116583.09420843495,36524.86033178136,36524.86033178136,0,0,35999.445841609384,0,0,890.021728515625
7443,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.002309999894350767,115656.50671166468,39252.40056125244,39252.40056125244,0,0,38527.34548346631,0,0,942.49267578125
7444,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0023590000346302986,114940.14631223466,37153.32467667596,37153.32467667596,0,0,39842.85276989895,0,0,942.49267578125
7445,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0023590000346302986,114437.96102609666,32517.22230465969,32517.22230465969,0,0,35039.50278188252,0,0,942.49267578125
7446,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0023590000346302986,114152.777510418,28006.605618867394,28006.605618867394,0,0,30302.07035740965,0,0,942.49267578125
7447,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,25.593242645263672,7.929089069366455,0,0,0,0,0.0024679999332875013,114086.2231072431,23693.251574464502,23693.251574464502,0,0,25668.62380147445,0,0,942.49267578125
7448,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.0022380000445991755,114238.67993113409,19707.11501085441,19707.11501085441,0,0,21210.88076929816,0,0,984.5057373046875
7449,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.0022380000445991755,114609.27397876962,16290.199321407403,16290.199321407403,0,0,17075.765616828627,0,0,984.5057373046875
7450,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.0022380000445991755,115195.89997683594,13669.339738281165,13669.339738281165,0,0,13585.519543513428,0,0,984.5057373046875
7451,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.002348999958485365,115995.28033935597,11795.751098471006,11795.751098471006,0,0,10862.52823361467,0,0,984.5057373046875
7452,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.002348999958485365,117003.05444960954,10063.979224841985,10063.979224841985,0,0,8358.240878262084,0,0,984.5057373046875
7453,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.290578842163086,15.136513710021973,0,0,0,0,0.002643000101670623,118213.8927540706,8543.929161861844,8543.929161861844,0,0,6625.486969348587,0,0,984.5057373046875
7454,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,0,0.002643000101670623,119621.62902085627,9725.546401523146,9725.546401523146,0,0,6924.979871984146,0,0,1025.5369873046875
7455,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,0,0.002486000070348382,121219.40364123252,8547.184051179256,8547.184051179256,0,0,7683.432212444919,0,0,1025.5369873046875
7456,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,26.230998992919922,11.738956451416016,3.538064497772161,0,0,0,0.002486000070348382,122999.81101070238,7060.328721247832,7060.328721247832,0,0,8075.303086067869,0,0,1025.5369873046875
7457,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,0,0.0025450000539422035,124955.04470889199,8679.515824960796,8679.515824960796,0,0,8556.858597353064,0,0,1025.5369873046875
7458,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.230998992919922,11.738956451416016,0,0,0,0,0.0025450000539422035,127077.0352492282,11425.602160017927,11425.602160017927,0,0,10926.901369618683,0,0,1025.5369873046875
7459,2.34272359e-7,Mexico,NA,NA,130,smud_prop,7342381.994361314,1.72011715049815,224,0,0,0,26.212200164794922,9.334763526916504,1.000674949416503,0,0,0,0.0025450000539422035,123507.59498088075,15227.202712803513,15227.202712803513,0,0,13586.655427269045,0,0,1054.218017578125
7460,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0028899998869746923,119479.2083253466,19575.265520411773,19575.265520411773,0,0,17077.439729684003,0,0,1054.218017578125
7461,1.3881181335e-5,Mexico,NA,NA,130,smud_prop,7342381.994361314,101.92093589456836,13250,0,0,0,26.212200164794922,9.334763526916504,4.63396108079008,0,0,0,0.0032389999832957983,115526.77796139948,19643.834950995937,19643.834950995937,0,0,18565.19150061167,0,0,1054.218017578125
7462,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0032389999832957983,111658.37017543025,17929.983346997346,17929.983346997346,0,0,17078.106639942485,0,0,1054.218017578125
7463,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.212200164794922,9.334763526916504,0,0,0,0,0.0032389999832957983,107883.02384677598,17523.9366029795,17523.9366029795,0,0,17078.178518678265,0,0,1054.218017578125
7464,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.0028059999458491802,104210.85374573352,18511.953038696058,18511.953038696058,0,0,18565.427082271275,0,0,1095.9130859375
7465,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.003630999941378832,100653.15316722757,20678.56621227267,20678.56621227267,0,0,21007.131745081308,0,0,1095.9130859375
7466,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.22313117980957,7.429438591003418,0,0,0,0,0.003630999941378832,97457.66153948892,23290.048540166492,22850.399945587786,0,0,23554.14000379576,0,0,1095.9130859375
7467,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,0,0.004304000176489353,85132.29448586986,17984.90399197423,17984.90399197423,0,0,25799.81421053317,0,0,1159.6785888671875
7468,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,0,0.004304000176489353,83961.37102813224,19927.089543435843,19927.089543435843,0,0,26860.850047258,0,0,1159.6785888671875
7469,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,1,0.0047599999234080315,81672.61509959452,23552.034696265608,23552.034696265608,0,0,29099.528707154757,0,0,1159.6785888671875
7470,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,1,0.004335999954491854,79633.84943771672,26361.457208473512,26361.457208473512,0,0,30403.239773729987,0,0,1159.6785888671875
7471,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,26.245412826538086,5.606377601623535,0,0,0,1,0.004335999954491854,78439.2882082667,29752.623332283314,29752.623332283314,0,0,32458.59460612639,0,0,1159.6785888671875
7472,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,1,0.0045079998672008514,70984.79746700404,47186.007827382076,47186.007827382076,0,0,43610.13517711862,0,0,1277.00048828125
7473,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,0,0.0045079998672008514,71541.9043047562,46729.1079970225,46729.1079970225,0,0,42948.90307119192,0,0,1277.00048828125
7474,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.648193359375,0,3.538064497772161,0,0,0,0.0045079998672008514,72556.18013402827,46883.353843267556,46883.353843267556,0,0,42948.83134772514,0,0,1277.00048828125
7475,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.648193359375,0,3.538064497772161,0,0,0,0.004424999933689833,73895.56468241011,47565.61994748597,47565.61994748597,0,0,43540.9979477333,0,0,1277.00048828125
7476,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.648193359375,0,0,0,0,0,0.004356000106781721,75542.76725023371,48753.74379864931,48753.74379864931,0,0,44701.32717324291,0,0,1277.00048828125
7477,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.00443200021982193,77478.15748915143,50411.97147285581,50411.97147285581,0,0,46386.25520646285,0,0,1243.4111328125
7478,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.00443200021982193,79680.73852572046,52495.773174376045,52495.773174376045,0,0,48540.02647112699,0,0,1243.4111328125
7479,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.004337000194936991,82119.97173979033,54930.22532057715,54930.22532057715,0,0,51019.4940885448,0,0,1243.4111328125
7480,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.633440017700195,0,3.538064497772161,0,0,0,0.004337000194936991,84661.83872673319,57516.601053711696,57516.601053711696,0,0,53539.56050702917,0,0,1243.4111328125
7481,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.633440017700195,0,0,0,0,0,0.003926000092178583,87400.12666284842,60395.35354783004,60395.35354783004,0,0,56322.796413784534,0,0,1243.4111328125
7482,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.003926000092178583,90332.37152191132,63537.69010251333,63537.69010251333,0,0,59402.4828189065,0,0,1210.1602783203125
7483,4.548969658e-6,Mexico,NA,NA,130,smud_prop,7342381.994361314,33.40027290979514,4342,0,0,0,24.7403621673584,0,3.538064497772161,0,0,0,0.00395399983972311,93440.31543645052,66906.48247336515,66906.48247336515,0,0,62734.25776610782,0,0,1210.1602783203125
7484,0,Mexico,NA,NA,130,smud_prop,7342381.994361314,0,0,0,0,0,24.7403621673584,0,0,0,0,0,0.00395399983972311,96707.02018444256,70469.26088979824,70469.26088979824,0,0,66279.52206855273,0,0,1210.1602783203125
